corp,dpto,name,party,wp_no
Asamblea,ANTIOQUIA,ABRAHAM  ROBLEDO LAGAREJO,PARTIDO ALIANZA VERDE,283
Asamblea,ANTIOQUIA,ADRIAN ESTEBAN HINCAPIE ARANGO,PARTIDO ALIANZA VERDE,271
Asamblea,ANTIOQUIA,AGUSTIN  TOBON GIL,QUEREMOS,354
Asamblea,ANTIOQUIA,ALBERTO  CEREN VILLORINA,PARTIDO CENTRO DEMOCRATICO,202
Asamblea,ANTIOQUIA,ALEJANDRO  MESA VARGAS,PARTIDO CONSERVADOR COLOMBIANO,253
Asamblea,ANTIOQUIA,ALEXANDRA  PELAEZ CARMONA,PARTIDO LIBERAL COLOMBIANO,187
Asamblea,ANTIOQUIA,ALEXIS  RODRIGUEZ GONZALEZ,PARTIDO COLOMBIA JUSTA LIBRES,218
Asamblea,ANTIOQUIA,ALONSO  RENDON CASTRILLON,COALICION CAMBIO RADICAL  - MIRA,377
Asamblea,ANTIOQUIA,ALVARO  MUNERA BUILES,PARTIDO CONSERVADOR COLOMBIANO,260
Asamblea,ANTIOQUIA,ALVARO DE JESUS VENEGAS RAMIREZ,PARTIDO CONSERVADOR COLOMBIANO,247
Asamblea,ANTIOQUIA,ANA GLADYS MORENO GIRALDO,PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMUN FARC,217
Asamblea,ANTIOQUIA,ANA MARIA ESPINOSA PUJOL,PARTIDO CONSERVADOR COLOMBIANO,248
Asamblea,ANTIOQUIA,ANDRES FERNANDO MESA VALENCIA,PARTIDO LIBERAL COLOMBIANO,181
Asamblea,ANTIOQUIA,ANGELA MARIA LEGARDA DELGADO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,313
Asamblea,ANTIOQUIA,ANGELA MARIA MURILLO GUTIERREZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,330
Asamblea,ANTIOQUIA,ARIES WEST ROWE MATEUS,PARTIDO LIBERAL COLOMBIANO,183
Asamblea,ANTIOQUIA,BEATRIZ VICTORIA HINESTROZA LOPEZ,PARTIDO CONSERVADOR COLOMBIANO,249
Asamblea,ANTIOQUIA,BENAIA  OSORIO ARCILA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,287
Asamblea,ANTIOQUIA,BENANCIO  MORALES ZUÑIGA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,302
Asamblea,ANTIOQUIA,BERNARDO ELIAS POSADA VERA,PARTIDO CENTRO DEMOCRATICO,207
Asamblea,ANTIOQUIA,BLANCA ELENA TORRES MESA,QUEREMOS,352
Asamblea,ANTIOQUIA,BLANCA INES DURANGO GONZALEZ,PARTIDO ALIANZA VERDE,269
Asamblea,ANTIOQUIA,BRYAN STIVEN OSPINA ARENAS,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,320
Asamblea,ANTIOQUIA,CAMILO ANDRES CALLE OCHOA,PARTIDO ALIANZA VERDE,274
Asamblea,ANTIOQUIA,CARLOS ALBERTO SANCHEZ MOSQUERA,PARTIDO COLOMBIA JUSTA LIBRES,225
Asamblea,ANTIOQUIA,CARLOS ARTURO MOLINA RODAS,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,322
Asamblea,ANTIOQUIA,CARLOS ARTURO MONSALVE PEREZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,293
Asamblea,ANTIOQUIA,CARLOS ENRIQUE ALZATE CALLE,PARTIDO COLOMBIA JUSTA LIBRES,222
Asamblea,ANTIOQUIA,CARLOS HERNANDO OLAYA RODRIGUEZ,QUEREMOS,358
Asamblea,ANTIOQUIA,CARLOS JOSE RIOS CORREA,PARTIDO CONSERVADOR COLOMBIANO,257
Asamblea,ANTIOQUIA,CARLOS MARIO DAVID CASTRILLON,QUEREMOS,357
Asamblea,ANTIOQUIA,CARLOS MARIO MARTINEZ HINCAPIE,PARTIDO CENTRO DEMOCRATICO,197
Asamblea,ANTIOQUIA,CAROL JOVANNA VILLA LONDOÑO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,333
Asamblea,ANTIOQUIA,CINDY SOFIA ESCUDERO RAMIREZ,COALICION CAMBIO RADICAL  - MIRA,366
Asamblea,ANTIOQUIA,CLARA LIA ORTIZ BUSTAMANTE,COALICION CAMBIO RADICAL  - MIRA,382
Asamblea,ANTIOQUIA,CRISANTO ALONSO VARGAS RAMIREZ,PARTIDO CENTRO DEMOCRATICO,214
Asamblea,ANTIOQUIA,DAFLIS ENRIQUE ROMAÑA MENA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,290
Asamblea,ANTIOQUIA,DAMIAN  PEREZ ARROYAVE,PARTIDO CENTRO DEMOCRATICO,203
Asamblea,ANTIOQUIA,DANIELA  TORO BUITRAGO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,300
Asamblea,ANTIOQUIA,DAVID SANTIAGO CASTRILLON CADAVID,COALICION CAMBIO RADICAL  - MIRA,364
Asamblea,ANTIOQUIA,DAYANA  SERNA RESTREPO,COALICION CAMBIO RADICAL  - MIRA,378
Asamblea,ANTIOQUIA,DEISY JOHANA ALVIRA GALEANO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,299
Asamblea,ANTIOQUIA,DEYBY LEANIS NOBLE BERRIO,QUEREMOS,349
Asamblea,ANTIOQUIA,DIEGO FERNANDO ANGEL CASTRO,PARTIDO COLOMBIA JUSTA LIBRES,219
Asamblea,ANTIOQUIA,DIEGO FERNANDO DIAZ PATIÑO,PARTIDO CENTRO DEMOCRATICO,193
Asamblea,ANTIOQUIA,DIEGO HERNAN DAVID OCHOA,PARTIDO ALIANZA VERDE,270
Asamblea,ANTIOQUIA,DIKY MANUEL URRUTIA RODRIGUEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,291
Asamblea,ANTIOQUIA,DUBER MARY VELASQUEZ ALZATE,PARTIDO CENTRO DEMOCRATICO,194
Asamblea,ANTIOQUIA,DUVAN DAVID MOZO ECHEVERRIA,PARTIDO ALIANZA VERDE,265
Asamblea,ANTIOQUIA,EDINSON JAVIER CARRILLO BARRIOS,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,289
Asamblea,ANTIOQUIA,EFRAIN JOSE MARTINEZ MENESES,PARTIDO ALIANZA VERDE,281
Asamblea,ANTIOQUIA,ELIZABETH  GARCIA BEJARANO,QUEREMOS,359
