corp,dpto,name,party,wp_no
Gobernación,SANTANDER,ANGELA PATRICIA HERNANDEZ ALVAREZ,COALICIÓN PROGRAMÁTICA Y POLÍTICA ENTRE,68
Gobernación,SANTANDER,DAVID HERNANDO SUAREZ GUTIERREZ,SANTANDER EN EL CORAZON,65
Gobernación,SANTANDER,ELKIN DAVID BUENO ALTAHONA,SANTANDER BUENO,70
Gobernación,SANTANDER,EMIRO  ARIAS BUENO,SANTANDER NO SE RINDE,66
Gobernación,SANTANDER,NERTHINK MAURICIO AGUILAR HURTADO,GSC SIEMPRE SANTANDER Y EL PARTIDO CONSERVADOR COLOMBIANO,67
Gobernación,SANTANDER,PEDRO LEONIDAS GOMEZ GOMEZ,DIGNIDAD SANTANDEREANA,69
