corp,dpto,name,party,wp_no
Asamblea,ATLANTICO,GUILLERMO LEON ZAPATA SAAVEDRA,PARTIDO CENTRO DEMOCRATICO,1892
Asamblea,ATLANTICO,HECTOR IGNACIO RESTREPO NAME,UNIDOS PODEMOS,1955
Asamblea,ATLANTICO,HENRY  PALACIO PALACIOS,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,1937
Asamblea,ATLANTICO,HUMBERTO  HASBUN LOMBANA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1950
Asamblea,ATLANTICO,ISAIAS  ROA MONTERO,PARTIDO CENTRO DEMOCRATICO,1888
Asamblea,ATLANTICO,IVAN SAMUEL PEÑA ANDRADE,PARTIDO COLOMBIA JUSTA LIBRES,1901
Asamblea,ATLANTICO,IVANOVA PIEDAD CARDONA ARIAS,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1952
Asamblea,ATLANTICO,JAVIER ENRIQUE MARTINEZ ACOSTA,PARTIDO COLOMBIA JUSTA LIBRES,1902
Asamblea,ATLANTICO,JORGE  IVANOFF SARMIENTO,PARTIDO LIBERAL COLOMBIANO,1876
Asamblea,ATLANTICO,JORGE LUIS RANGEL BELLO,PARTIDO CONSERVADOR COLOMBIANO,1912
Asamblea,ATLANTICO,JORGE LUIS ROSALES STEEL,PARTIDO CAMBIO RADICAL,1921
Asamblea,ATLANTICO,JOSE ALBERTO BUSTOS MONROY,PARTIDO POLITICO MIRA,1944
Asamblea,ATLANTICO,JUAN CARLOS DE LOS RIOS CASTIBLANCO,UNIDOS PODEMOS,1965
Asamblea,ATLANTICO,JUAN CARLOS RUIZ CABRERA,PARTIDO CAMBIO RADICAL,1932
Asamblea,ATLANTICO,JUAN JACOBO MANOTAS ROA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1946
Asamblea,ATLANTICO,JULIETH KARINA SUAREZ CAMARGO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1953
Asamblea,ATLANTICO,KARYNA PATRICIA DE LA HOZ SIADO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1947
Asamblea,ATLANTICO,KATHERINE NATALIA GUTIERREZ PEINADO,PARTIDO CAMBIO RADICAL,1924
Asamblea,ATLANTICO,KETIS MARIA GARCIA MIRANDA,PARTIDO CENTRO DEMOCRATICO,1893
Asamblea,ATLANTICO,LASCARIO ANTONIO HUMANEZ CAMPO,UNIDOS PODEMOS,1962
Asamblea,ATLANTICO,LESVIA  CELIS MORALES,UNIDOS PODEMOS,1967
Asamblea,ATLANTICO,LILIA ESTHER MANGA SIERRA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1945
Asamblea,ATLANTICO,LILIANA LUZ CASTILLO GUERRERO,UNIDOS PODEMOS,1961
Asamblea,ATLANTICO,LISSETTE KARINA LLANOS TORRES,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1949
Asamblea,ATLANTICO,LORENA MARGARITA GUTIERREZ SOBRINO,PARTIDO LIBERAL COLOMBIANO,1884
Asamblea,ATLANTICO,LOURDES DEL ROSARIO LOPEZ FLOREZ,PARTIDO LIBERAL COLOMBIANO,1874
Asamblea,ATLANTICO,LUIS ALBERTO GRUBERT IBARRA,UNIDOS PODEMOS,1968
Asamblea,ATLANTICO,LUZ MARINA RUEDA HEYKE,PARTIDO COLOMBIA JUSTA LIBRES,1904
Asamblea,ATLANTICO,LUZMILA  RAMIREZ BLANCO,PARTIDO CONSERVADOR COLOMBIANO,1918
Asamblea,ATLANTICO,MANUEL ANTONIO AMADOR OJITO,PARTIDO LIBERAL COLOMBIANO,1885
Asamblea,ATLANTICO,MANUEL VICENTE LLINAS OSORIO,PARTIDO LIBERAL COLOMBIANO,1882
Asamblea,ATLANTICO,MANUELA  MARTINEZ AGUDELO,PARTIDO LIBERAL COLOMBIANO,1878
Asamblea,ATLANTICO,MARIA DEL PILAR CUETO SANCHEZ,PARTIDO POLITICO MIRA,1943
Asamblea,ATLANTICO,MARIBEL DEL CARMEN CASTILLO CERPA,PARTIDO CONSERVADOR COLOMBIANO,1906
Asamblea,ATLANTICO,MARTA INES VELEZ UPEGUI,UNIDOS PODEMOS,1966
Asamblea,ATLANTICO,MERLY DEL SOCORRO MIRANDA BENAVIDES,PARTIDO CONSERVADOR COLOMBIANO,1905
Asamblea,ATLANTICO,MIGUEL ANGEL RAMOS ESCORCIA,PARTIDO CENTRO DEMOCRATICO,1886
Asamblea,ATLANTICO,MIGUEL ARCANGEL CANTILLO MEJIA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,1933
Asamblea,ATLANTICO,NELCY  OLIVERA BARRIOS,PARTIDO CAMBIO RADICAL,1922
Asamblea,ATLANTICO,ORLANDO  TETE MAURY,PARTIDO COLOMBIA JUSTA LIBRES,1903
Asamblea,ATLANTICO,PABLO JOSE YEPES RUDAS,PARTIDO CENTRO DEMOCRATICO,1887
Asamblea,ATLANTICO,PAOLA ANDREA CARVAJAL RODADO,PARTIDO CONSERVADOR COLOMBIANO,1908
Asamblea,ATLANTICO,REYNEL ANTONIO CASTRO DE LA HOZ,PARTIDO COLOMBIA JUSTA LIBRES,1899
Asamblea,ATLANTICO,ROBERTO CARLOS RODRIGUEZ ARIAS,PARTIDO CAMBIO RADICAL,1928
Asamblea,ATLANTICO,RODOLFO  PONTON TORRES,UNIDOS PODEMOS,1957
Asamblea,ATLANTICO,SANDRA LILIANA RAMIREZ PIZARRO,PARTIDO LIBERAL COLOMBIANO,1881
Asamblea,ATLANTICO,SANDRA MERCEDES PADILLA PEÑA,PARTIDO CENTRO DEMOCRATICO,1889
Asamblea,ATLANTICO,SANTANDER  AGUILAR VILLA,UNIDOS PODEMOS,1959
Asamblea,ATLANTICO,SANTIAGO MIGUEL ARIAS FERNANDEZ,PARTIDO CAMBIO RADICAL,1926
Asamblea,ATLANTICO,SERGIO ENRIQUE BARRAZA MORA,PARTIDO CAMBIO RADICAL,1927
Asamblea,ATLANTICO,WELFRAN JUNIOR MENDOZA TORRES,PARTIDO CAMBIO RADICAL,1920
Asamblea,ATLANTICO,YESENIA CECILIA SAUCEDO MERCADO,PARTIDO CAMBIO RADICAL,1931
Asamblea,ATLANTICO,YULI PAUBLINA CORREA GUTIERREZ,PARTIDO CONSERVADOR COLOMBIANO,1910
