corp,dpto,name,party,wp_no
Gobernación,QUINDIO,ALVARO  ARIAS VELASQUEZ,POR TODOS Y PARA TODOS,63
Gobernación,QUINDIO,CARLOS ALBERTO GOMEZ CHACON,PARTIDO POLO DEMOCRATICO ALTERNATIVO,61
Gobernación,QUINDIO,JAVIER  RAMIREZ MEJIA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,64
Gobernación,QUINDIO,JOSE LUIS JARAMILLO RAMIREZ,PARTIDO DE REIVINDICACIÓN ÉTNICA -PRE-,59
Gobernación,QUINDIO,ROBERTO JAIRO JARAMILLO CARDENAS,PARTIDO LIBERAL- PARTIDO DE LA U- CAMBIO RADICAL- ASI,62
