corp,dpto,name,party,wp_no
Asamblea,META,JACQUELINE  HENAO NARANJO,COALICION ALTERNATIVA POR EL META,2866
Asamblea,META,JAVIER EDUARDO ARANDA HERNANDEZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2851
Asamblea,META,JEISON ALIRIO CASTILLO CARDONA,PARTIDO LIBERAL COLOMBIANO,2778
Asamblea,META,JHON LEONCIO JARAMILLO RIAÑO,PARTIDO LIBERAL COLOMBIANO,2785
Asamblea,META,JOHN HAMILTON DEAZA MURIEL,PARTIDO CAMBIO RADICAL,2827
Asamblea,META,JORGE ALEJANDRO CASTRO ALVAREZ,PARTIDO ADA,2813
Asamblea,META,JOSE DAVID GUERRA ACEVEDO,PARTIDO COLOMBIA JUSTA LIBRES,2807
Asamblea,META,JOSE MANUEL SANDOVAL GARZON,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2842
Asamblea,META,JUAN CAMILO CHAVEZ NIÑO,PARTIDO ALIANZA VERDE,2834
Asamblea,META,JUAN CAMILO RIVEROS MOYANO,PARTIDO COLOMBIA JUSTA LIBRES,2805
Asamblea,META,JUAN CARLOS MONTEJO RUEDA,PARTIDO ALIANZA VERDE,2833
Asamblea,META,JULIAN DAVID VILLA NIEVES,PARTIDO ALIANZA VERDE,2835
Asamblea,META,LAURA ALEXANDRA GOMEZ GARZON,COALICION ALTERNATIVA POR EL META,2863
Asamblea,META,LIBIA ANGELICA BAZURTO CONTRERAS,PARTIDO LIBERAL COLOMBIANO,2784
Asamblea,META,LINDA DELCY GUZMAN GUTIERREZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2852
Asamblea,META,LUISA LEONOR MANOSALVA OROZCO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2859
Asamblea,META,LUZ DARY DAVILA GONZALEZ,PARTIDO CAMBIO RADICAL,2825
Asamblea,META,LUZ YAQUELINE SANCHEZ PARRA,PARTIDO COLOMBIA JUSTA LIBRES,2808
Asamblea,META,MARBELL JESCENIA MOLINA OCHOA,PARTIDO ADA,2819
Asamblea,META,MARCOS MIGUEL MORELO CAUSIL,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2844
Asamblea,META,MARIA ORFINDEY GARCIA GARCIA,PARTIDO ADA,2818
Asamblea,META,MARICELA  HERNANDEZ SORA,PARTIDO LIBERAL COLOMBIANO,2781
Asamblea,META,MAURICIO ALCIBIADES NIÑO GUAYACAN,PARTIDO LIBERAL COLOMBIANO,2786
Asamblea,META,MICHAEL  BERNAL HERNANDEZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2857
Asamblea,META,MIGUEL GIOVANNI BELTRAN KNORR,PARTIDO CAMBIO RADICAL,2824
Asamblea,META,MIGUEL OSWALDO AVELLANEDA LIZCANO,PARTIDO ALIANZA VERDE,2831
Asamblea,META,MOISES  SUAREZ VARGAS,PARTIDO LIBERAL COLOMBIANO,2782
Asamblea,META,MONICA  DUCUARA REYES,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,2871
Asamblea,META,NANCY  FRANCO NAVARRETE,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,2873
Asamblea,META,NICOLAS  RIVERA GARAVITO,PARTIDO COLOMBIA JUSTA LIBRES,2800
Asamblea,META,OSCAR EDUARDO APOLINAR MARTINEZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2853
Asamblea,META,OSCAR FERNANDO PARRA CRUZ,PARTIDO CENTRO DEMOCRATICO,2790
Asamblea,META,OSCAR ORLANDO BEJARANO HERRERA,PARTIDO CENTRO DEMOCRATICO,2796
Asamblea,META,PABLO FERNANDO GRIMALDOS RIVEROS,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,2870
Asamblea,META,PAUL EDUARDO CUADRADO VANEGAS,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,2872
Asamblea,META,RAUL AUGUSTO VARGAS CASTRO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2860
Asamblea,META,RODOLFO  ESQUIVEL CASTILLO,PARTIDO LIBERAL COLOMBIANO,2783
Asamblea,META,ROSARIO YANETT GUTIERREZ GARAVITO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2854
Asamblea,META,RUBER  ORTIZ OLARTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2849
Asamblea,META,RUBY  CHAVES ROJAS,PARTIDO LIBERAL COLOMBIANO,2777
Asamblea,META,RUTH YAMILE CELIS TORRES,COALICION ALTERNATIVA POR EL META,2864
Asamblea,META,SANDRA CAROLINA PULIDO MOYETON,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2846
Asamblea,META,SANDRA MILENA SOLIS LUNA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2856
Asamblea,META,SANDRA YASMID RODRIGUEZ PAEZ,PARTIDO COLOMBIA JUSTA LIBRES,2803
Asamblea,META,SARA  REY CONDIA,PARTIDO CENTRO DEMOCRATICO,2793
Asamblea,META,SOFIA  CASTILLO ,PARTIDO ALIANZA VERDE,2836
Asamblea,META,STELLA CAROLINA LEON TIRIA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2843
Asamblea,META,VICTOR  BARBOSA TRIGOS,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2858
Asamblea,META,WILFREDO  RUIZ RINCON,COALICION ALTERNATIVA POR EL META,2862
Asamblea,META,WILLIAM ALEXANDER GALINDO BETANCOURT,PARTIDO ALIANZA VERDE,2837
