corp,dpto,name,party,wp_no
Asamblea,NARIÑO,JULLY PAULIN LUNA DIAZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1200
Asamblea,NARIÑO,KAREN MARCELA CEBALLOS GAMEZ,PARTIDO CENTRO DEMOCRATICO,1140
Asamblea,NARIÑO,KAREN XIMENA ROSERO COLLAZOS,PARTIDO LIBERAL COLOMBIANO,1135
Asamblea,NARIÑO,KARINA JOHANNA ROJAS GOMAJOA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,1192
Asamblea,NARIÑO,LEIDY YULIETH CHALAPUD PAREDES,PARTIDO COLOMBIA JUSTA LIBRES,1155
Asamblea,NARIÑO,LENNY CARMENZA PANTOJA LOPEZ,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,1186
Asamblea,NARIÑO,LEONARDO ADALBERTO ALVAREZ VALLEJO,PARTIDO CAMBIO RADICAL,1180
Asamblea,NARIÑO,LEONARDO FAVIO ORTIZ SARASTY,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1203
Asamblea,NARIÑO,LEONEL OLMEDO SANCHEZ ZAMBRANO,PARTIDO CONSERVADOR COLOMBIANO,1170
Asamblea,NARIÑO,LIDIA ISABEL RODRIGUEZ DE LA CRUZ,PARTIDO CONSERVADOR COLOMBIANO,1169
Asamblea,NARIÑO,LIDIA REGINA UTRIA MARENGO,PARTIDO CONSERVADOR COLOMBIANO,1164
Asamblea,NARIÑO,LISETH ANDREA RUIZ PAZ,PARTIDO CENTRO DEMOCRATICO,1146
Asamblea,NARIÑO,LIZETH DANIELA VARGAS CUARAN,PARTIDO CENTRO DEMOCRATICO,1143
Asamblea,NARIÑO,LUIS ALFREDO JARAMILLO MORENO,UNIDOS SI PODEMOS,1233
Asamblea,NARIÑO,LUIS GIOVANNY CASTILLO MINDINEROS,PARTIDO COLOMBIA JUSTA LIBRES,1153
Asamblea,NARIÑO,LUISA FERNANDA RODRIGUEZ ANDRADE,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1201
Asamblea,NARIÑO,LUZ DARY DEL ROCIO GARCIA BERNAL,PARTIDO CENTRO DEMOCRATICO,1144
Asamblea,NARIÑO,LYDA FABIOLA CORDOBA AGREDA,CONVERGENCIA,1219
Asamblea,NARIÑO,MARIA CRISTINA OBANDO CEBALLOS,PARTIDO COLOMBIA JUSTA LIBRES,1154
Asamblea,NARIÑO,MARIA DOLORES GUANGA ORTIZ,PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMUN FARC,1149
Asamblea,NARIÑO,MARIA HERMINDA JURADO TORO,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,1189
Asamblea,NARIÑO,MARIA ISABEL FAJARDO ANDRADE,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1202
Asamblea,NARIÑO,MARIO ARTURO ALVAREZ SOLARTE,PARTIDO COLOMBIA JUSTA LIBRES,1156
Asamblea,NARIÑO,MARIO FERNANDO LIMA VELA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1199
Asamblea,NARIÑO,MARIO JAVIER MONCAYO PANTOJA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1198
Asamblea,NARIÑO,MERCEDES DEL SOCORRO GUERRERO MARTINEZ,CONVERGENCIA,1218
Asamblea,NARIÑO,MIRYAM  LOPEZ RAMIREZ,PARTIDO CONSERVADOR COLOMBIANO,1166
Asamblea,NARIÑO,NELBA CECILIA BURGOS ARTEAGA,PARTIDO LIBERAL COLOMBIANO,1134
Asamblea,NARIÑO,NELLY  SINISTERRA CIFUENTES,PARTIDO CAMBIO RADICAL,1183
Asamblea,NARIÑO,NELSON ABEL ALARCON ARBOLEDA,UNIDOS SI PODEMOS,1230
Asamblea,NARIÑO,OMAR VIRGILIO CERON LEITON,PARTIDO LIBERAL COLOMBIANO,1131
Asamblea,NARIÑO,ORLANDO DAVID MORA PINZA,PARTIDO CAMBIO RADICAL,1175
Asamblea,NARIÑO,OSCAR ALBERTO ARELLANO HERNANDEZ,PARTIDO CENTRO DEMOCRATICO,1137
Asamblea,NARIÑO,PABLO  RODRIGUEZ CIFUENTES,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1207
Asamblea,NARIÑO,RAFAEL ENRIQUE PALACIOS CORREA,CONVERGENCIA,1213
Asamblea,NARIÑO,RAUL DALBERTO ESTACIO ORTEGA,PARTIDO CAMBIO RADICAL,1181
Asamblea,NARIÑO,RODOLFO ALEXANDER RASSA BRAVO,PARTIDO LIBERAL COLOMBIANO,1128
Asamblea,NARIÑO,ROSARIO TERESITA MUÑOZ DAVID,PARTIDO CONSERVADOR COLOMBIANO,1165
Asamblea,NARIÑO,ROSAURINA  GUEVARA ROSERO,CONVERGENCIA,1221
Asamblea,NARIÑO,RUBEN DARIO MURILLO MINA,PARTIDO COLOMBIA JUSTA LIBRES,1152
Asamblea,NARIÑO,RUBI MIGDALI DE LA CRUZ OROBIO,UNIDOS SI PODEMOS,1229
Asamblea,NARIÑO,SANDRO MIGUEL CEBALLOS URBANO,PARTIDO COLOMBIA JUSTA LIBRES,1151
Asamblea,NARIÑO,SERGIO ANTONIO MUÑOZ CASTILLO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1195
Asamblea,NARIÑO,SONNIA RUBIELA CARDENAS GAVIRIA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1204
Asamblea,NARIÑO,STEFHANI VANESSA FAJARDO MIDEROS,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1205
Asamblea,NARIÑO,TADEO  MORA PINILLOS,PARTIDO CENTRO DEMOCRATICO,1139
Asamblea,NARIÑO,VICTOR FERNANDO STANFORD VIVEROS,UNIDOS SI PODEMOS,1227
Asamblea,NARIÑO,VIVIANA AYDE DULCE ERAZO,PARTIDO CONSERVADOR COLOMBIANO,1160
Asamblea,NARIÑO,WILLIAM RAUL DELGADO NARVAEZ,PARTIDO CAMBIO RADICAL,1172
Asamblea,NARIÑO,YODY DEICY OBANDO VALLEJOS,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,1191
Asamblea,NARIÑO,YOLANDA  CABEZAS LANDAZURI,UNIDOS SI PODEMOS,1223
