corp,dpto,name,party,wp_no
Gobernación,CUNDINAMARCA,GERMAN MAURICIO ESCOBAR LATORRE,PARTIDO COLOMBIA RENACIENTE,25
Gobernación,CUNDINAMARCA,NICOLAS  GARCIA BUSTOS,GRAN CUNDINAMARCA,26
Gobernación,CUNDINAMARCA,PEDRO ENRIQUE CAYCEDO DORADO,PARTIDO COLOMBIA JUSTA LIBRES,24
Gobernación,CUNDINAMARCA,RICARDO  MESTIZO REYES,CUNDINAMARCA ALTERNATIVA,27
Gobernación,CUNDINAMARCA,WILSON ANTONIO FLOREZ VANEGAS,LA GRAN ALIANZA POR UNA CUNDINAMARCA LIDER,28
