corp,dpto,name,party,wp_no
Gobernación,CAQUETA,ARNULFO  GASCA TRUJILLO,PARTIDO CONSERVADOR COLOMBIANO,101
Gobernación,CAQUETA,CESAR AUGUSTO TORRES RIOS,UNIDOS PODEMOS,102
Gobernación,CAQUETA,JAMES EDINSON URREGO CARVAJAL,UNIDOS POR EL CAQUETA,103
Gobernación,CAQUETA,JORGE HERNAN CAMACHO PINZON,PARTIDO COLOMBIA JUSTA LIBRES,100
