corp,dpto,name,party,wp_no
Gobernación,TOLIMA,AGUSTIN MAURICIO PINTO RONDON,PARTIDO CENTRO DEMOCRATICO,78
Gobernación,TOLIMA,JORGE ENRIQUE PALOMINO ANDRADE,PARTIDO ALIANZA VERDE,79
Gobernación,TOLIMA,JOSE RICARDO OROZCO VALERO,PARTIDO CONSERVADOR COLOMBIANO - PU - ASI,80
Gobernación,TOLIMA,ROSMERY  MARTINEZ ROSALES,CAMBIANDO EL TOLIMA,81
