corp,dpto,name,party,wp_no
Asamblea,MAGDALENA,CARLOS NERY LOPEZ TONCEL,PARTIDO CENTRO DEMOCRATICO,1038
Asamblea,MAGDALENA,CARMEN REGINA PEÑARANDA STUMMO,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,1110
Asamblea,MAGDALENA,CECILIA ROSARIO ARGOTE VANEGAS,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,1122
Asamblea,MAGDALENA,CESAR AUGUSTO PACHECO CHARRIS,PARTIDO CENTRO DEMOCRATICO,1048
Asamblea,MAGDALENA,CHEDITH ENRIQUE PABA RUBIO,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,1115
Asamblea,MAGDALENA,CHRISTIAN ALBERTO PANETTA TORRES,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1100
Asamblea,MAGDALENA,CLAUDIA PATRICIA AARON VILORIA,PARTIDO CAMBIO RADICAL,1064
Asamblea,MAGDALENA,CRISTIAN DAVID BOLAÑO CACERES,PARTIDO LIBERAL COLOMBIANO,1027
Asamblea,MAGDALENA,CRISTIAN REY MORENO HOYOS,PARTIDO ALIANZA VERDE,1079
Asamblea,MAGDALENA,DANIEL ANCIZAR DAVILA SUCERQUIA,PARTIDO CENTRO DEMOCRATICO,1041
Asamblea,MAGDALENA,DANIELA JULIETH JIMENEZ ROMERO,PARTIDO CENTRO DEMOCRATICO,1046
Asamblea,MAGDALENA,DELMIS  MENDOZA ARIZA,PARTIDO COLOMBIA RENACIENTE,1054
Asamblea,MAGDALENA,DENISSES CANDELARIA IZQUIERDO BABILONIA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1098
Asamblea,MAGDALENA,DIANA PATRICIA FORNARIS LOPEZ,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,1108
Asamblea,MAGDALENA,DIANA PATRICIA SALCEDO PAREJO,PARTIDO LIBERAL COLOMBIANO,1032
Asamblea,MAGDALENA,DONALDO ANTONIO DUICA GRANADOS,PARTIDO COLOMBIA RENACIENTE,1061
Asamblea,MAGDALENA,DORIS BEATRIZ VERGARA GARMENDIZ,PARTIDO LIBERAL COLOMBIANO,1030
Asamblea,MAGDALENA,DORIS ESTHER ARVILLA HERRERA,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,1123
Asamblea,MAGDALENA,EDGAR DAVID BARROS ROMERO BARRIOS,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,1113
Asamblea,MAGDALENA,ELIZABETH SABINA MOLINA CAMPO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1101
Asamblea,MAGDALENA,ELKIS MARIA GONZALEZ RODRIGUEZ,PARTIDO COLOMBIA RENACIENTE,1062
Asamblea,MAGDALENA,EMILSE BEATRIZ DE LA ROSA NORIEGA,PARTIDO LIBERAL COLOMBIANO,1033
Asamblea,MAGDALENA,ENRIQUE MANUEL JIMENEZ BLANCO,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,1124
Asamblea,MAGDALENA,ESNEIDER ALFONSO HERNANDEZ HERNANDEZ,PARTIDO COLOMBIA RENACIENTE,1060
Asamblea,MAGDALENA,ESTELA MARIA PIMIENTA PAEZ,PARTIDO CENTRO DEMOCRATICO,1044
Asamblea,MAGDALENA,FRANCISCO JOSE PORTO INFANTE,PARTIDO CENTRO DEMOCRATICO,1040
Asamblea,MAGDALENA,GERARDO SEGUNDO CABALLERO HIDALGO,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,1117
Asamblea,MAGDALENA,GERMAN DAVID GONZALEZ VARGAS,PARTIDO LIBERAL COLOMBIANO,1035
Asamblea,MAGDALENA,GUSTAVO ADOLFO DURAN REVOLLO,PARTIDO CAMBIO RADICAL,1068
Asamblea,MAGDALENA,HERNAN ESEQUIEL RIBON RAMIREZ,PARTIDO ALIANZA VERDE,1082
Asamblea,MAGDALENA,JAIR ALEXANDER MEJIA ALVEAR,PARTIDO CENTRO DEMOCRATICO,1036
Asamblea,MAGDALENA,JAIRO FERNANDO SITU LOPEZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1099
Asamblea,MAGDALENA,JAVIER ENRIQUE CUCUNUBA REYES,PARTIDO COLOMBIA RENACIENTE,1059
Asamblea,MAGDALENA,JHON JAIRO GONZALEZ DIAZ,PARTIDO LIBERAL COLOMBIANO,1034
Asamblea,MAGDALENA,JOAQUIN ALFONSO CORTINA SULBARAN,PARTIDO CAMBIO RADICAL,1067
Asamblea,MAGDALENA,JOHN MARLON ALMARALES BERDUGO,PARTIDO CAMBIO RADICAL,1066
Asamblea,MAGDALENA,JORGE LUIS MUELLER BOSSIO,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,1114
Asamblea,MAGDALENA,JORGE NAYCER DAZA MERIÑO,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,1119
Asamblea,MAGDALENA,JOSE ALFREDO ESCOBAR ARAUJO,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,1112
Asamblea,MAGDALENA,JOSE DE LOS SANTOS CHACIN LOPEZ,PARTIDO CAMBIO RADICAL,1073
Asamblea,MAGDALENA,JOSE EULOGIO ORTEGA DE LA HOZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1090
Asamblea,MAGDALENA,JOSE RICARDO GUERRERO VELANDIA,PARTIDO ALIANZA VERDE,1083
Asamblea,MAGDALENA,JUAN CARLOS SANCHEZ DE MARTINO,PARTIDO CENTRO DEMOCRATICO,1039
Asamblea,MAGDALENA,JULIO DAVID ALZAMORA ARRIETA,PARTIDO CAMBIO RADICAL,1069
Asamblea,MAGDALENA,KAREN MARGARITA OSORIO FONTALVO,PARTIDO CAMBIO RADICAL,1071
Asamblea,MAGDALENA,KATY MARIA GUTIERREZ RINALDY,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1091
Asamblea,MAGDALENA,KELLY CECILIA ANCHILA HERNANDEZ,PARTIDO ALIANZA VERDE,1085
Asamblea,MAGDALENA,LILIAN ELISA SANABRIA TABORDA,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,1125
Asamblea,MAGDALENA,LUIS ALBERTO VIZCAINO ,PARTIDO ALIANZA VERDE,1080
Asamblea,MAGDALENA,LUIS DEMETRIO VIVES ROVIRA,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,1106
Asamblea,MAGDALENA,LUIS MIGUEL MOISES GARCIA,PARTIDO ALIANZA VERDE,1078
Asamblea,MAGDALENA,LUZ MARINA BEATRIZ TONCEL LEAL,PARTIDO CAMBIO RADICAL,1075
Asamblea,MAGDALENA,MANUEL LEANDRO RINCONES ASCANIO,PARTIDO COLOMBIA RENACIENTE,1058
Asamblea,MAGDALENA,MARCOS RAFAEL BRUGES SANTOS,PARTIDO LIBERAL COLOMBIANO,1026
Asamblea,MAGDALENA,MARIA ALEJANDRA MARTINEZ GARCIA,PARTIDO ALIANZA VERDE,1086
Asamblea,MAGDALENA,MARIA ISABEL ACOSTA GRANADOS,PARTIDO COLOMBIA RENACIENTE,1063
Asamblea,MAGDALENA,MARIA JOSE ISAZA RICO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1095
Asamblea,MAGDALENA,MARIA TERESA CASTAÑEDA HERNANDEZ,PARTIDO COLOMBIA JUSTA LIBRES,1049
Asamblea,MAGDALENA,MARIO ALBERTO GONZALEZ VELEZ,PARTIDO CENTRO DEMOCRATICO,1037
Asamblea,MAGDALENA,MARTHA LUZ LOPEZ CASTILLO,PARTIDO LIBERAL COLOMBIANO,1025
Asamblea,MAGDALENA,MILTON MIGUEL CANTILLO CADAVID,PARTIDO CAMBIO RADICAL,1070
Asamblea,MAGDALENA,MIRYAM DE JESUS BURGOS MARTINEZ,PARTIDO COLOMBIA RENACIENTE,1052
Asamblea,MAGDALENA,NERLY NELIDA NEGRETE JIMENEZ,PARTIDO CAMBIO RADICAL,1072
Asamblea,MAGDALENA,OMAR DARIO AVENDAÑO CALVO,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,1116
Asamblea,MAGDALENA,PABLO ENRIQUE ACUÑA REYES,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,1103
Asamblea,MAGDALENA,PAOLA ANDREA MOLINA DIAZ GRANADOS,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1097
Asamblea,MAGDALENA,RAFAEL EMILIO NOYA GARCIA,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,1126
Asamblea,MAGDALENA,RAFAEL LUIS DIAZ ARAGON,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,1104
Asamblea,MAGDALENA,RAIZA VANESSA SIERRA MIRANDA,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,1109
Asamblea,MAGDALENA,RAMON DONATO TAMAYO MENESES,PARTIDO CENTRO DEMOCRATICO,1042
Asamblea,MAGDALENA,ROSA IDALIA JIMENEZ RODRIGUEZ,PARTIDO ALIANZA VERDE,1077
Asamblea,MAGDALENA,RUBEN DARIO ROMERO BLANCO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1094
Asamblea,MAGDALENA,RUBY ESTHER SOCARRAS GUALDRON,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,1121
Asamblea,MAGDALENA,RUTH MARY RODRIGUEZ CAMPO,PARTIDO COLOMBIA RENACIENTE,1055
Asamblea,MAGDALENA,VILBRUN EDWARD TOVAR PEÑA,CONVERGENCIA DEMOCRATICA DEL MAGDALENA,1120
Asamblea,MAGDALENA,WILFRIDO JOSE SOTOMAYOR MORALES,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1092
Asamblea,MAGDALENA,WILLIAM JOSE LARA MIZAR,PARTIDO CAMBIO RADICAL,1065
Asamblea,MAGDALENA,YENIFER ROSANA OSORIO RUEDA,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,1111
Asamblea,MAGDALENA,YESIKA PATRICIA RODRIGUEZ ROJAS,PARTIDO ALIANZA VERDE,1084
Asamblea,MAGDALENA,YOALIS GRISELDA OSPINO TORREGROSA,PARTIDO CENTRO DEMOCRATICO,1043
Asamblea,MAGDALENA,YOLEVIS INDIRA OSORIO FAWCETT,PARTIDO CENTRO DEMOCRATICO,1047
Asamblea,MAGDALENA,ZANDY YAZMIN GAZABON CAMPO,PARTIDO CONSERVADOR - PARTIDO POLITICO MIRA,1105
