corp,dpto,name,party,wp_no
Gobernación,ANTIOQUIA,ANDRES FELIPE GUERRA HOYOS,PARTIDO CENTRO DEMOCRATICO,1
Gobernación,ANTIOQUIA,ANIBAL  GAVIRIA CORREA,ES EL MOMENTO DE ANTIOQUIA,8
Gobernación,ANTIOQUIA,IVAN MAURICIO PEREZ SALAZAR,COMPROMISO CIUDADANO POR ANTIOQUIA,6
Gobernación,ANTIOQUIA,JUAN CAMILO RESTREPO GOMEZ,PARTIDO CONSERVADOR COLOMBIANO,3
Gobernación,ANTIOQUIA,JUAN ESTEBAN MEJIA ARBOLEDA,PARTIDO COLOMBIA JUSTA LIBRES,2
Gobernación,ANTIOQUIA,JUAN FELIPE PALAU ANGEL,COALICION POR ANTIOQUIA,7
Gobernación,ANTIOQUIA,MAURICIO  TOBON FRANCO,TU PUEDES,5
Gobernación,ANTIOQUIA,RODOLFO ANDRES CORREA VARGAS,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,4
