corp,dpto,name,party,wp_no
Gobernación,CESAR,CLAUDIA MARGARITA ZULETA MURGAS,PARTIDO CENTRO DEMOCRATICO,15
Gobernación,CESAR,HUGO ALEJANDRO VASQUEZ VARGAS,PARTIDO POLO DEMOCRATICO ALTERNATIVO,16
Gobernación,CESAR,JAIME  ARAUJO RENTERIA,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,14
Gobernación,CESAR,KALEB  VILLALOBOS BROCHEL,KAMBIO VERDADERO,18
Gobernación,CESAR,LUIS ALBERTO MONSALVO GNECCO,ALIANZA POR EL CESAR,17
