corp,dpto,name,party,wp_no
Gobernación,VAUPES,ANGEL SIMON CRUZ HERRERA,COALICION PROGRAMATICA Y POLITICA ENTRE PARTIDO DE UNIDAD NACIONAL Y PARTIDO ALIANZA VERDE,160
Gobernación,VAUPES,ELIECER  PEREZ GALVIS,PARTIDO CENTRO DEMOCRATICO,155
Gobernación,VAUPES,ENA JUDITH PEÑA DE SANCHEZ,PARTIDO LIBERAL COLOMBIANO,154
Gobernación,VAUPES,JAIR  ARANGO TORRES,PARTIDO CAMBIO RADICAL,157
Gobernación,VAUPES,JHON FERNANDO MORENO VILLA,VAUPES PARA TODOS EDUCACION Y SALUD,161
Gobernación,VAUPES,JOHAN FERNANDO CARDOZO MORENO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,159
Gobernación,VAUPES,JUAN BAUTISTA PAIVA GOMEZ,PARTIDO COLOMBIA JUSTA LIBRES,156
Gobernación,VAUPES,MERCEDES  ALVAREZ ,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,158
