corp,dpto,mpio,name,party,wp_no
Alcaldía,TOLIMA,CAJAMARCA,ANDERSON FABIAN MORENO GUERRERO,PARTIDO COLOMBIA JUSTA LIBRES,6979
Alcaldía,TOLIMA,CAJAMARCA,CAMILO ERNESTO VALENCIA AGUDELO,TODOS POR CAJAMARCA,6981
Alcaldía,TOLIMA,CAJAMARCA,GERMAN  FANDIÑO BUITRAGO,PARTIDO LIBERAL COLOMBIANO,6977
Alcaldía,TOLIMA,CAJAMARCA,JORGE ENRIQUE HERNANDEZ ACOSTA,PARTIDO CENTRO DEMOCRATICO,6978
Alcaldía,TOLIMA,CAJAMARCA,JULIO ROBERTO VARGAS MALAGON,PARTIDO ALIANZA VERDE,6980
