corp,dpto,name,party,wp_no
Asamblea,PUTUMAYO,EULER ISMAEL GUERRERO ACOSTA,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3306
Asamblea,PUTUMAYO,FABIO ANDRES BASTIDAS SACANANBUY,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3311
Asamblea,PUTUMAYO,FRANCISCO JAVIER TRUJILLO ANDRADE,PARTIDO CONSERVADOR COLOMBIANO,3240
Asamblea,PUTUMAYO,FRANK HERNANDO LOPEZ ZAMBRANO,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,3205
Asamblea,PUTUMAYO,GEOVANNY  OSPINA PAREDES,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3287
Asamblea,PUTUMAYO,GERARDO ANTONIO CHACON VALDERRAMA,PARTIDO CENTRO DEMOCRATICO,3214
Asamblea,PUTUMAYO,GILBERTO  MUCHICON ,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3226
Asamblea,PUTUMAYO,GILBERTO  PARDO LOPEZ,PARTIDO CAMBIO RADICAL,3251
Asamblea,PUTUMAYO,GIOVANNY BERNARDO MENESES RIASCOS,PARTIDO ALIANZA VERDE,3269
Asamblea,PUTUMAYO,GLORIA DE MARIA ORTIZ ZAMBRANO,PARTIDO CONSERVADOR COLOMBIANO,3239
Asamblea,PUTUMAYO,GLORIA INES GUERRERO SANCHEZ,PARTIDO ALIANZA VERDE,3264
Asamblea,PUTUMAYO,HECTOR FABIAN MOTATO GIRALDO,PARTIDO LIBERAL COLOMBIANO,3200
Asamblea,PUTUMAYO,HERNAN  SERRANO TOLEDO,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3309
Asamblea,PUTUMAYO,IDALIA  TELLO HERNANDEZ,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,117779
Asamblea,PUTUMAYO,INDI CATERINE JACANAMIJOY JACANAMIJOY,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3225
Asamblea,PUTUMAYO,IVAN MARINO PAZ IMBACHI,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3230
Asamblea,PUTUMAYO,JAIME CONRADO JUAJIBIOY CUARAN,PARTIDO ALIANZA VERDE,3261
Asamblea,PUTUMAYO,JAIME DAVID ESPAÑA HUERTAS,PARTIDO CENTRO DEMOCRATICO,3219
Asamblea,PUTUMAYO,JAIR MAURICIO ROSAS FLOREZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3282
Asamblea,PUTUMAYO,JENNIFER MARISOL FAJARDO BRAVO,PARTIDO CONSERVADOR COLOMBIANO,3248
Asamblea,PUTUMAYO,JOHN JAIRO DIAZ CATAÑO,PARTIDO ALIANZA VERDE,3263
Asamblea,PUTUMAYO,JOHNNY JAVIER FLOREZ ,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3315
Asamblea,PUTUMAYO,JONNY FERNANDO PORTILLA MONCAYO,PARTIDO LIBERAL COLOMBIANO,3194
Asamblea,PUTUMAYO,JORGE ELIECER GARCIA LOPEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3291
Asamblea,PUTUMAYO,JOSE AUBRELIO ZAMORA SALGADO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3303
Asamblea,PUTUMAYO,JOSE FLOREL ANGULO ESTUPIÑAN,PARTIDO LIBERAL COLOMBIANO,3198
Asamblea,PUTUMAYO,JOSE GILBERTO CHAZATAR CHAMORRO,PARTIDO CENTRO DEMOCRATICO,3223
Asamblea,PUTUMAYO,JOSE JAIRO LOPEZ MELO,PARTIDO CONSERVADOR COLOMBIANO,3246
Asamblea,PUTUMAYO,JOSE NARCISO JAMIOY MUCHAVISOY,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3228
Asamblea,PUTUMAYO,JOSE RODRIGO SARMIENTO ,PARTIDO CONSERVADOR COLOMBIANO,3241
Asamblea,PUTUMAYO,JOSE SEBASTIAN JANSASOY ,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3224
Asamblea,PUTUMAYO,JOSE YARIS BASTIDAS BETIN,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3286
Asamblea,PUTUMAYO,JOSUE  RENGIFO ORJUELA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3298
Asamblea,PUTUMAYO,JUANITA  CALVO OVIEDO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3284
Asamblea,PUTUMAYO,JULIA INES CUATINDIOY PEREZ,PARTIDO COLOMBIA JUSTA LIBRES,3235
Asamblea,PUTUMAYO,KAREN SOFIA CORDOBA MALAGON,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3280
Asamblea,PUTUMAYO,KILIAN SNEIDER MONTIEL ZULETA,PARTIDO CAMBIO RADICAL,3249
Asamblea,PUTUMAYO,LEIDY CAROLINA GUERRERO VILLOTA,PARTIDO LIBERAL COLOMBIANO,3201
Asamblea,PUTUMAYO,LESTER OVERLOY ALVAREZ PORTILLA,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,3213
Asamblea,PUTUMAYO,LEYDI ISABEL FERNANDEZ LADINO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3289
Asamblea,PUTUMAYO,LUIS AURELIO VELASCO LEGARDA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3276
Asamblea,PUTUMAYO,LUIS CARLOS CORTES RIVERA,PARTIDO CENTRO DEMOCRATICO,3221
Asamblea,PUTUMAYO,LUIS CARLOS SOLARTE DE LA CRUZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3305
Asamblea,PUTUMAYO,LUIS HERMINSUL TRUJILLO ZAMBRANO,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3272
Asamblea,PUTUMAYO,LUIS JANIER CORAL ARCOS,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3296
Asamblea,PUTUMAYO,LUZ ANGELA ERAZO MUCHAVISOY,PARTIDO LIBERAL COLOMBIANO,3196
Asamblea,PUTUMAYO,MARIA FERNANDA MONTOYA SOLARTE,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3288
Asamblea,PUTUMAYO,MARINO ARTURO VALLEJO ORDOÑEZ,PARTIDO CONSERVADOR COLOMBIANO,3244
Asamblea,PUTUMAYO,MARISOL  HUACA SAMBONI,PARTIDO CONSERVADOR COLOMBIANO,3243
Asamblea,PUTUMAYO,MARITZA JOHANA ARCOS BECERRA,PARTIDO COLOMBIA JUSTA LIBRES,3237
Asamblea,PUTUMAYO,MARITZA LILIANA LOPEZ REALPE,PARTIDO CAMBIO RADICAL,3252
Asamblea,PUTUMAYO,MARY LUZ ROJAS CERON,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3270
Asamblea,PUTUMAYO,MIGUEL ANGEL BRAVO CAICEDO,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3231
Asamblea,PUTUMAYO,MIRELLA  LOZADA ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3301
Asamblea,PUTUMAYO,MISHELLE JOHANA MUÑOZ ÑAÑEZ,PARTIDO ALIANZA VERDE,3265
Asamblea,PUTUMAYO,MONICA JULIANA TEZ REYES,PARTIDO CENTRO DEMOCRATICO,3217
Asamblea,PUTUMAYO,NATALY ANDREA JARAMILLO DIAZ,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,3211
Asamblea,PUTUMAYO,NAYORVI  RAMIREZ ORTIZ,PARTIDO POLITICO MIRA,3292
Asamblea,PUTUMAYO,NEIDER RICARDO DELGADO CASTILLO,PARTIDO LIBERAL COLOMBIANO,3203
Asamblea,PUTUMAYO,NEIRA AMPARO CORDOBA CERON,PARTIDO CONSERVADOR COLOMBIANO,3238
Asamblea,PUTUMAYO,NIDIA ELENA RODRIGUEZ ORTIZ,PARTIDO CENTRO DEMOCRATICO,3220
Asamblea,PUTUMAYO,NUVIA YENY CHACHINOY CHAPAL,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3233
Asamblea,PUTUMAYO,OLGA LUCIA CUASQUER POSOS,PARTIDO CENTRO DEMOCRATICO,3218
Asamblea,PUTUMAYO,OLGA YANETH TRUJILLO LARA,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,3212
Asamblea,PUTUMAYO,OSCAR MARINO AGUIAR CADENA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3285
Asamblea,PUTUMAYO,PABLO FAVIAN GOMEZ BENITEZ,PARTIDO CENTRO DEMOCRATICO,3216
Asamblea,PUTUMAYO,PAOLA ANDREA LASSO GAVIRIA,PARTIDO CAMBIO RADICAL,3256
Asamblea,PUTUMAYO,PATRICIA  CASTRO ESCARRAGA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3279
Asamblea,PUTUMAYO,PAULO STIVEN ORDOÑEZ VELEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3283
Asamblea,PUTUMAYO,RAMON ENRIQUE APRAEZ GOMEZ,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,3208
Asamblea,PUTUMAYO,RAUL  ROJAS SANABRIA,PARTIDO ALIANZA VERDE,3262
Asamblea,PUTUMAYO,REMIGIO HERNANDO CABRERA ,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3307
Asamblea,PUTUMAYO,RITA NEYI RIASCOS CERON,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3300
Asamblea,PUTUMAYO,RODRIGO EZEQUIEL DAVILA CAICEDO,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,3207
Asamblea,PUTUMAYO,ROSENDO  LOPEZ BOLIVAR,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3229
Asamblea,PUTUMAYO,SIMON JESUS PANTOJA EGAS,PARTIDO CAMBIO RADICAL,3254
Asamblea,PUTUMAYO,SOLANJHE  VALENCIA SANTANDER,PARTIDO CONSERVADOR COLOMBIANO,3245
Asamblea,PUTUMAYO,SONIA NELSY ALVAREZ CORPUS,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3232
Asamblea,PUTUMAYO,VICTOR SANTIAGO CUESVAS GUERRERO,PARTIDO CAMBIO RADICAL,3255
Asamblea,PUTUMAYO,WILDER  CASTAÑEDA CALDERON,PARTIDO LIBERAL COLOMBIANO,3204
Asamblea,PUTUMAYO,WILMAR YUVANY MADROÑERO VELASCO,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3227
Asamblea,PUTUMAYO,WILMER VIANEY REYES SOLARTE,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3304
Asamblea,PUTUMAYO,YESSIKA ADRIANA BELTRAN ZAMBRANO,PARTIDO LIBERAL COLOMBIANO,3199
Asamblea,PUTUMAYO,YIMI  RUIZ MENESES,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,3210
Asamblea,PUTUMAYO,YULE VIANEY ANZUETA TARACHE,PARTIDO ALIANZA VERDE,3268
Asamblea,PUTUMAYO,YULI MARCELA CARVAJAL PERDOMO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3299
Asamblea,PUTUMAYO,YURI LUCELLY RODRIGUEZ CERON,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3314
Asamblea,PUTUMAYO,YURI SIRLENY QUINTERO ,PARTIDO ALIANZA VERDE,3266
