corp,dpto,name,party,wp_no
Gobernación,SAN ANDRES,ALVARO SEGUNDO ARCHBOLD NUÑEZ,PARTIDO ALIANZA VERDE,139
Gobernación,SAN ANDRES,EVERTH JULIO HAWKINS SJOGREEN,TODOS POR UN NUEVO COMIENZO,141
Gobernación,SAN ANDRES,JIMENEZ  WALTERS POMARE,PARTIDO COLOMBIA JUSTA LIBRES,138
Gobernación,SAN ANDRES,NICOLAS IVAN GALLARDO VASQUEZ,LA OPORTUNIDAD DE AVANZAR UNIDOS,140
