corp,dpto,name,party,wp_no
Gobernación,VALLE,ALVARO  LOPEZ GIL,PARTIDO CONSERVADOR COLOMBIANO,90
Gobernación,VALLE,CARLOS ANDRES CLAVIJO GONZALEZ,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,92
Gobernación,VALLE,CARLOS SAMI VALENCIA MOSQUERA,PARTIDO ADA,89
Gobernación,VALLE,CLARA LUZ ROLDAN GONZALEZ,TODOS POR EL VALLE DEL CAUCA,94
Gobernación,VALLE,DUVALIER  SANCHEZ ARANGO,PARTIDO ALIANZA VERDE,91
Gobernación,VALLE,FRANCISCO JOSE LOURIDO MUÑOZ,PARTIDO CENTRO DEMOCRATICO,87
Gobernación,VALLE,GRISELDA JANETH RESTREPO GALLEGO,POR UN VALLE INCLUYENTE,95
Gobernación,VALLE,MONICA AMPARO GAITAN MUÑOZ,PARTIDO COLOMBIA JUSTA LIBRES,88
Gobernación,VALLE,OSCAR  GAMBOA ZUÑIGA,POR UN VALLE COMO TIENE QUE SER,93
