corp,dpto,name,party,wp_no
Asamblea,SUCRE,ELISA MARIA PARDO VALENZUELA,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,1753
Asamblea,SUCRE,ELKIN YOVANNY URZOLA ESPEJO,PARTIDO COLOMBIA JUSTA LIBRES,1711
Asamblea,SUCRE,ERWIN ELIAZAR FERNANDEZ CARABALLO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1741
Asamblea,SUCRE,FELIPE CARLOS AMAYA DOMINGUEZ,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,1704
Asamblea,SUCRE,GERALDINE JULIETH PORRAS BASA,PARTIDO COLOMBIA JUSTA LIBRES,1717
Asamblea,SUCRE,GRETELL  TIBAQUIRA ALMANZA,PARTIDO CONSERVADOR COLOMBIANO,1723
Asamblea,SUCRE,JAIRIT YANETH PEREIRA CASTRO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1742
Asamblea,SUCRE,JAIRO DANIEL BARONA TABOADA,PARTIDO LIBERAL COLOMBIANO,1689
Asamblea,SUCRE,JAIRO LUIS VILLADIEGO SALGADO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1736
Asamblea,SUCRE,JHAN CARLOS GARCIA DIAZ,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,1749
Asamblea,SUCRE,JHONY ENRIQUE TUIRAN DOMINGUEZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1739
Asamblea,SUCRE,JORGE ALEJANDRO BELLO TOUS,PARTIDO LIBERAL COLOMBIANO,1694
Asamblea,SUCRE,JORGE ELIECER GUEVARA GUEVARA,PARTIDO CAMBIO RADICAL,1732
Asamblea,SUCRE,JORGE ULISES VELASQUEZ ALMANZA,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,1699
Asamblea,SUCRE,JOSE RAFAEL NARVAEZ BEDOYA,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,1701
Asamblea,SUCRE,JUAN CARLOS SERPA FAJARDO,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,1748
Asamblea,SUCRE,KAROLINA DEL CARMEN MARTINEZ ALVAREZ,PARTIDO CAMBIO RADICAL,1730
Asamblea,SUCRE,KARYME ADRANA COTES MARTINEZ,PARTIDO LIBERAL COLOMBIANO,1688
Asamblea,SUCRE,KATIANA  AGUIRRE DE ORO,PARTIDO CAMBIO RADICAL,1735
Asamblea,SUCRE,KELY YULIETH AROS GONZALEZ,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,1706
Asamblea,SUCRE,LEONARDO  RIBON LUNA,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,1750
Asamblea,SUCRE,LEONOR ISABEL AGUAS ROMERO,PARTIDO COLOMBIA JUSTA LIBRES,1716
Asamblea,SUCRE,LIZARDO DE JESUS LOPEZ MARTINEZ,PARTIDO COLOMBIA JUSTA LIBRES,1710
Asamblea,SUCRE,LUCIA AMELIA COHEN URZOLA,PARTIDO CONSERVADOR COLOMBIANO,1718
Asamblea,SUCRE,LUIS ALFONSO ALVAREZ PADILLA,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,1745
Asamblea,SUCRE,LUIS ARTURO SALOM HERRERA,PARTIDO CONSERVADOR COLOMBIANO,1726
Asamblea,SUCRE,LUIS EDUARDO GOEZ MERLANO,PARTIDO COLOMBIA JUSTA LIBRES,1709
Asamblea,SUCRE,MAGGIE DEL CARMEN URUETA OVIEDO,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,1707
Asamblea,SUCRE,MARCELINO  OSPINO HERNANDEZ,PARTIDO COLOMBIA JUSTA LIBRES,1713
Asamblea,SUCRE,MARIA ALEJANDRA RODRIGUEZ VILLAMIZAR,PARTIDO CAMBIO RADICAL,1729
Asamblea,SUCRE,MILENA LEONOR ACOSTA NUÑEZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1743
Asamblea,SUCRE,NAPOLEON JOSE HOYOS ALVAREZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1738
Asamblea,SUCRE,OCTAVIO JOSE DIAZ ALVAREZ,PARTIDO CONSERVADOR COLOMBIANO,1721
Asamblea,SUCRE,OSVALDO FEDERMAN FIGUEROA PIÑA,PARTIDO CAMBIO RADICAL,1731
Asamblea,SUCRE,OSWALDO ANTONIO BUELVAS VERGARA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1744
Asamblea,SUCRE,PAVEL DANIEL CHARRIS GUERRERO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1740
Asamblea,SUCRE,PEDRO ANTONIO PATERNINA GULFO,PARTIDO LIBERAL COLOMBIANO,1698
Asamblea,SUCRE,PEDRO PABLO PATERNINA SAMUR,PARTIDO CONSERVADOR COLOMBIANO,1725
Asamblea,SUCRE,RAFAEL GUILLERMO GONZALEZ MARTELO,PARTIDO CONSERVADOR COLOMBIANO,1722
Asamblea,SUCRE,RAMON TADEO SEGURA HERRERA,PARTIDO CONSERVADOR COLOMBIANO,1719
Asamblea,SUCRE,RICARDO ANTONIO MADERA CERVERA,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,1702
Asamblea,SUCRE,RICARDO RAFAEL BETIN ROMERO,PARTIDO COLOMBIA JUSTA LIBRES,1712
Asamblea,SUCRE,ROSALBA ISABEL CURY RIVERO,PARTIDO CAMBIO RADICAL,1728
Asamblea,SUCRE,SANTIAGO SEGUNDO LUNA BERRIO,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,1705
Asamblea,SUCRE,URIEL ENRIQUE REQUENA ORTEGA,PARTIDO LIBERAL COLOMBIANO,1693
Asamblea,SUCRE,VIVIANA ISABEL SUAREZ CONTRERAS,PARTIDO LIBERAL COLOMBIANO,1696
Asamblea,SUCRE,YAMIR  DAJUD GOMEZ,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,117773
Asamblea,SUCRE,YERLIS ALEXANDRA SALCEDO ESPITIA,PARTIDO CONSERVADOR COLOMBIANO,1724
Asamblea,SUCRE,YORLENI JOSEFINA BELTRAN MARQUEZ,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,1752
Asamblea,SUCRE,YULIETH PAOLA FLOREZ BERNAL,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,1746
