corp,dpto,name,party,wp_no
Asamblea,GUAINIA,ELDON  MARTINEZ GUERRERO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2762
Asamblea,GUAINIA,EMILCE  CRUZ MEDINA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2757
Asamblea,GUAINIA,ENEIL  VELA ACOSTA,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,2687
Asamblea,GUAINIA,ERLEY  ACEVEDO CABRERA,PARTIDO CONSERVADOR COLOMBIANO,2707
Asamblea,GUAINIA,FLOR ANGELA ESQUIBEL FLOREZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2752
Asamblea,GUAINIA,FLOR DELIA HUERTAS YEPES,PARTIDO CONSERVADOR COLOMBIANO,2711
Asamblea,GUAINIA,FRANCISCO ANTONIO SUAREZ MUÑOZ,PARTIDO POLO DEMOCRATICO ALTERNATIVO,2772
Asamblea,GUAINIA,FRANCISCO JAVIER HORACIO PEREZ,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2740
Asamblea,GUAINIA,FRANCISCO WILMER ARENAS TIBIDOR,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2751
Asamblea,GUAINIA,GILBERTO  MORENO RAMIREZ,PARTIDO POLO DEMOCRATICO ALTERNATIVO,2774
Asamblea,GUAINIA,GINA ALEJANDRA RAMIREZ LOPEZ,PARTIDO CAMBIO RADICAL,2721
Asamblea,GUAINIA,GLORIA ISABEL DUQUE VERNEY,PARTIDO CONSERVADOR COLOMBIANO,2706
Asamblea,GUAINIA,HAROLD AUGUSTO RODRIGUEZ GAITAN,PARTIDO POLO DEMOCRATICO ALTERNATIVO,2767
Asamblea,GUAINIA,HECTOR AUGUSTO TEJADA ROJAS,PARTIDO CONSERVADOR COLOMBIANO,2704
Asamblea,GUAINIA,HELVER GUSTAVO MURCIA PIEDRAHITA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2756
Asamblea,GUAINIA,HERLEY MANUEL RODRIGUEZ SAENZ,PARTIDO LIBERAL COLOMBIANO,2672
Asamblea,GUAINIA,HEVER DARIO VALENCIA APONTE,PARTIDO POLO DEMOCRATICO ALTERNATIVO,2771
Asamblea,GUAINIA,JAHIR ALBERTO BEDOYA SANCHEZ,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2741
Asamblea,GUAINIA,JESSICA  GRIMALDO PAYEMA,PARTIDO CONSERVADOR COLOMBIANO,2713
Asamblea,GUAINIA,JESUS IVAN HOLGUIN VARGAS,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,2694
Asamblea,GUAINIA,JHON ARLINGTON NUÑEZ RUIZ,PARTIDO CONSERVADOR COLOMBIANO,2714
Asamblea,GUAINIA,JHON FREDY SAENZ RODRIGUEZ,PARTIDO CENTRO DEMOCRATICO,2675
Asamblea,GUAINIA,JHON JAVIER GAITAN RODRIGUEZ,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,2692
Asamblea,GUAINIA,JORGE ALBERTO BOCANEGRA MARTINEZ,PARTIDO CAMBIO RADICAL,2723
Asamblea,GUAINIA,JORGE ALEJANDRO VELEZ VASQUEZ,PARTIDO LIBERAL COLOMBIANO,2674
Asamblea,GUAINIA,JORGE WILSON PAVA SERRATO,PARTIDO CAMBIO RADICAL,2720
Asamblea,GUAINIA,JOSE  MEJIA CIRO,PARTIDO COLOMBIA JUSTA LIBRES,2696
Asamblea,GUAINIA,JOSE ARCANGEL VARON ROA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2763
Asamblea,GUAINIA,JOSE DEL CARMEN LARA VELASQUEZ,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2738
Asamblea,GUAINIA,JOSE LEONARDO VALENCIA ROA,PARTIDO CONSERVADOR COLOMBIANO,2705
Asamblea,GUAINIA,JOSE RODRIGO GAITAN YAVINAPE,PARTIDO LIBERAL COLOMBIANO,2668
Asamblea,GUAINIA,JOSE WALTER LENIS PORRAS,PARTIDO LIBERAL COLOMBIANO,2666
Asamblea,GUAINIA,JUAN  MARTINEZ GOMEZ,PARTIDO LIBERAL COLOMBIANO,2669
Asamblea,GUAINIA,JUAN  RIVERO ROLDAN,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,2691
Asamblea,GUAINIA,JUAN CARLOS TORRES PARRADO,PARTIDO CONSERVADOR COLOMBIANO,2708
Asamblea,GUAINIA,JULIANA  GRANADOS DIAZ,PARTIDO CAMBIO RADICAL,2724
Asamblea,GUAINIA,JULIMAR SULAIDI GAITAN GAITAN,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2749
Asamblea,GUAINIA,JULIO  LOPEZ MARTINEZ,PARTIDO LIBERAL COLOMBIANO,2671
Asamblea,GUAINIA,LARA  ELIBERTO LARA,PARTIDO ALIANZA VERDE,2730
Asamblea,GUAINIA,LAURA MARIA GIRALDO GAITAN,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2739
Asamblea,GUAINIA,LEIDY VIVIANA SUAREZ UNDA,PARTIDO CENTRO DEMOCRATICO,2685
Asamblea,GUAINIA,LEONARDO FAVIO LADINO GUTIERREZ,PARTIDO ALIANZA VERDE,2726
Asamblea,GUAINIA,LUIS ANTONIO RAMIREZ RODRIGUEZ,PARTIDO CONSERVADOR COLOMBIANO,2709
Asamblea,GUAINIA,LUIS EDUARDO MOSQUERA ACOSTA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2747
Asamblea,GUAINIA,LUIS ENRIQUE HERNANDEZ LOZANO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2761
Asamblea,GUAINIA,LUIS ENRIQUE RAMOS PEÑA,PARTIDO ALIANZA VERDE,2729
Asamblea,GUAINIA,LUIS FERNANDO RUIZ ANTIVAR,PARTIDO CENTRO DEMOCRATICO,2680
Asamblea,GUAINIA,LUISA MARIA DIAZ RODRIGUEZ,PARTIDO LIBERAL COLOMBIANO,2665
Asamblea,GUAINIA,LUZ DELLYS PARRA DIAZ,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,2689
Asamblea,GUAINIA,MANFRED  BUSTAMANTE GARCIA,PARTIDO CAMBIO RADICAL,2722
Asamblea,GUAINIA,MARIA  LOBO CASADO,PARTIDO POLO DEMOCRATICO ALTERNATIVO,2775
Asamblea,GUAINIA,MARIA ALEJANDRA SANDOVAL GUEVARA,PARTIDO CENTRO DEMOCRATICO,2677
Asamblea,GUAINIA,MARIA CONSUELO PALACIOS EVARISTO,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2742
Asamblea,GUAINIA,MARIBEL  AMAYA PELAEZ,PARTIDO ALIANZA VERDE,117777
Asamblea,GUAINIA,MARISOL  CASTAÑEDA GAITAN,PARTIDO CAMBIO RADICAL,2718
Asamblea,GUAINIA,MICHELLE ANDREA CASTILLO MARTINEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2753
Asamblea,GUAINIA,MILLER  URRUTIA MORA,PARTIDO COLOMBIA JUSTA LIBRES,2699
Asamblea,GUAINIA,MONICA ANDREA GUTIERREZ VENTURA,PARTIDO ALIANZA VERDE,2727
Asamblea,GUAINIA,MYRIAM  CIPRIANO MARTINEZ,PARTIDO LIBERAL COLOMBIANO,2673
Asamblea,GUAINIA,MYRIAM  REY GAITAN,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,2764
Asamblea,GUAINIA,NELLY MARIA RODRIGUEZ GAITAN,PARTIDO COLOMBIA JUSTA LIBRES,2701
Asamblea,GUAINIA,NELSON  RODRIGUEZ GAITAN,PARTIDO CAMBIO RADICAL,2716
Asamblea,GUAINIA,NEPO  CAMICO YUVABE,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,2693
Asamblea,GUAINIA,NINI YOHANA ORDOÑEZ PINTO,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2736
Asamblea,GUAINIA,NORALBA  RODRIGUEZ RIVERA,PARTIDO CONSERVADOR COLOMBIANO,2710
Asamblea,GUAINIA,NOREVELYN  GUAIPO LUCES,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,2686
Asamblea,GUAINIA,OMAR ALEXANDER CRUZ LARA,PARTIDO CENTRO DEMOCRATICO,2684
Asamblea,GUAINIA,OSCAR EDUARDO OROZCO VILLARREAL,PARTIDO ALIANZA VERDE,2731
Asamblea,GUAINIA,PATIÑO MARCOS RODRIGUEZ MANDU,PARTIDO ALIANZA VERDE,2732
Asamblea,GUAINIA,PRISCILA  CHEQUEMARCA ALVAREZ,PARTIDO CENTRO DEMOCRATICO,2682
Asamblea,GUAINIA,PUBLIO ALFONSO SAAVEDRA NUÑEZ,PARTIDO CAMBIO RADICAL,2719
Asamblea,GUAINIA,RAFAEL  CITA MEDINA,PARTIDO POLO DEMOCRATICO ALTERNATIVO,2770
Asamblea,GUAINIA,RAUL DE JESUS HUERTO VASCA,PARTIDO LIBERAL COLOMBIANO,2670
Asamblea,GUAINIA,ROMAN  CIPRIANO MARTINEZ,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2743
Asamblea,GUAINIA,ROMAN EDUARDO LUZARDO HUERTO,PARTIDO CENTRO DEMOCRATICO,2676
Asamblea,GUAINIA,RONALD  RODRIGUEZ MUÑOZ,PARTIDO ALIANZA VERDE,2734
Asamblea,GUAINIA,RUBEN DARIO GARCIA MARIANO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2754
Asamblea,GUAINIA,RUBIO ALBERTO PINTO AYALA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2746
Asamblea,GUAINIA,RUSSI ARIEL URREA SANCHEZ,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,2695
Asamblea,GUAINIA,SAMUEL  GAITAN CABARTE,PARTIDO CENTRO DEMOCRATICO,2681
Asamblea,GUAINIA,SANDRA MARCELA FARFAN ,PARTIDO COLOMBIA JUSTA LIBRES,2702
Asamblea,GUAINIA,SANDRO  GARZON PIZARRO,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,2690
Asamblea,GUAINIA,TIBERIO  MARTINEZ CAMICO,PARTIDO CENTRO DEMOCRATICO,2679
Asamblea,GUAINIA,TITO ANDRES GUARIN SILVA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,2755
Asamblea,GUAINIA,VICTOR OSBALDO HERNANDEZ ARANA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,2744
Asamblea,GUAINIA,WILLIAN ANDRES HERRERA ALVARADO,PARTIDO COLOMBIA JUSTA LIBRES,2703
Asamblea,GUAINIA,WILSON ALBERTO CIFUENTES PEÑA,PARTIDO CONSERVADOR COLOMBIANO,2712
Asamblea,GUAINIA,YUDY MARIELA APONTE GARRIDO,PARTIDO COLOMBIA JUSTA LIBRES,2698
Asamblea,GUAINIA,YUSNAIDY YINETH VALENCIA YAVIMA,PARTIDO ALIANZA VERDE,2733
