corp,dpto,name,party,wp_no
Asamblea,VAUPES,GENTIL  BRICEÑO SANCHEZ,PARTIDO LIBERAL COLOMBIANO,3316
Asamblea,VAUPES,GERARDO ALONSO HOLGUIN CHAGRES,PARTIDO CENTRO DEMOCRATICO,3327
Asamblea,VAUPES,GILMA  SILVA VELASQUEZ,PARTIDO COLOMBIA RENACIENTE,3354
Asamblea,VAUPES,GIOVANNY  MURCIA GOMEZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3409
Asamblea,VAUPES,GONZALO  SUAREZ RODRIGUEZ,PARTIDO LIBERAL COLOMBIANO,3324
Asamblea,VAUPES,GORI  MENESES VILLEGAS,PARTIDO CENTRO DEMOCRATICO,3334
Asamblea,VAUPES,GRACIELA  DE LA ESPRIELLA PERDOMO,PARTIDO COLOMBIA RENACIENTE,3356
Asamblea,VAUPES,HAMINTON  GOMEZ SANCHEZ,PARTIDO CONSERVADOR COLOMBIANO,3359
Asamblea,VAUPES,HECTOR FABIO CARDONA VELASQUEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3406
Asamblea,VAUPES,HECTOR RAUL ARDILA BARRETO,PARTIDO CAMBIO RADICAL,3378
Asamblea,VAUPES,HERIBERTO LEON RODRIGUEZ NEIRA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3401
Asamblea,VAUPES,HERMINZOL  CORREDOR PARDO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3414
Asamblea,VAUPES,IRLEY MARIEL SUAREZ VILLEGAS,PARTIDO CENTRO DEMOCRATICO,3326
Asamblea,VAUPES,JACOBO  MURILLO CABALLERO,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3398
Asamblea,VAUPES,JAIME HUMBERTO GARCIA RODRIGUEZ,PARTIDO CONSERVADOR COLOMBIANO,3357
Asamblea,VAUPES,JAVIER ALEJANDRO RAMIREZ ZAPATA,PARTIDO CAMBIO RADICAL,3368
Asamblea,VAUPES,JEISON DAVID LONDOÑO MONTOYA,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3338
Asamblea,VAUPES,JHON ALEXANDER RENGIFO GOMEZ,PARTIDO CAMBIO RADICAL,3377
Asamblea,VAUPES,JHON JAIRO DURANGO REYES,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3402
Asamblea,VAUPES,JHONY JICLER PERDOMO ORJUELA,PARTIDO CAMBIO RADICAL,3374
Asamblea,VAUPES,JOHAN JORGE VALENCIA CASTAÑEDA,PARTIDO COLOMBIA RENACIENTE,3352
Asamblea,VAUPES,JOHN JUSERNEY ALVAREZ CALDAS,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3396
Asamblea,VAUPES,JOSE DANILO LIMA PIMENTEL,PARTIDO CENTRO DEMOCRATICO,3333
Asamblea,VAUPES,JOSE DAVID AMEZQUITA DIAZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3410
Asamblea,VAUPES,JOSE ESTEBAN VALENCIA BARRERA,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3340
Asamblea,VAUPES,JUAN  GUTIERREZ GUTIERREZ,PARTIDO COLOMBIA RENACIENTE,3349
Asamblea,VAUPES,JUAN CAMILO FORERO FALLA,PARTIDO ALIANZA VERDE,3387
Asamblea,VAUPES,JUANA ASTRID MANRIQUE RODRIGUEZ,PARTIDO CONSERVADOR COLOMBIANO,3364
Asamblea,VAUPES,LEIDA MARTHA HERRERA VILLA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3391
Asamblea,VAUPES,LEIDY JOAQUINA PARRA VARGAS,PARTIDO ALIANZA VERDE,3386
Asamblea,VAUPES,LEWIS WALTER BUSTOS BUSTOS,PARTIDO CONSERVADOR COLOMBIANO,3358
Asamblea,VAUPES,LEYDY YAMILE CONTRERAS PERDOMO,PARTIDO CAMBIO RADICAL,3376
Asamblea,VAUPES,LIBARDO  MEDELLIN RODRIGUEZ,PARTIDO CAMBIO RADICAL,3373
Asamblea,VAUPES,LILIANA  MENDOZA DASILVA,PARTIDO CENTRO DEMOCRATICO,3328
Asamblea,VAUPES,LUIS ANGEL GUERRERO SILVA,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3341
Asamblea,VAUPES,LUIS EDUARDO SILVA VILLEGAS,PARTIDO CONSERVADOR COLOMBIANO,3360
Asamblea,VAUPES,LUZ ESTELA MARTINEZ GOMEZ,PARTIDO CAMBIO RADICAL,3370
Asamblea,VAUPES,LUZ MARINA TORRES ALVAREZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3405
Asamblea,VAUPES,MANUEL CLAUDIO FERNANDEZ GOMEZ,PARTIDO CENTRO DEMOCRATICO,3335
Asamblea,VAUPES,MARCO EMILIO GARCIA CORREA,PARTIDO LIBERAL COLOMBIANO,3318
Asamblea,VAUPES,MARIO ANDRES ARISTIZABAL GALLEGO,PARTIDO CENTRO DEMOCRATICO,3329
Asamblea,VAUPES,MARITZA DEL PILAR GOMEZ NEIRA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3404
Asamblea,VAUPES,MARLY LISBETH GIRALDO CASTAÑEDA,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3345
Asamblea,VAUPES,MARTHA YANETH DIAZ NARANJO,PARTIDO CAMBIO RADICAL,3375
Asamblea,VAUPES,MIGUEL ANGEL MARIN SANTACRUZ,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3394
Asamblea,VAUPES,MILENA MARCELA LOPEZ RAMIREZ,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3346
Asamblea,VAUPES,MONICA PATRICIA CORDOBA RUBIO,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3397
Asamblea,VAUPES,NICOLAS  BUITRAGO GOMEZ,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3395
Asamblea,VAUPES,OLINDA  RODRIGUEZ GONZALEZ,PARTIDO COLOMBIA RENACIENTE,3353
Asamblea,VAUPES,ORLANDO  ARENAS CORDOBA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3403
Asamblea,VAUPES,ORLANDO  URIBE MEDINA,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3344
Asamblea,VAUPES,ORLANDO DE JESUS SOTO CALLE,PARTIDO LIBERAL COLOMBIANO,3321
Asamblea,VAUPES,ORLANDO YESID BENJUMEA CORDERO,PARTIDO CAMBIO RADICAL,3369
Asamblea,VAUPES,OSCAR RODRIGO ACOSTA PARRA,PARTIDO CENTRO DEMOCRATICO,3336
Asamblea,VAUPES,OSWALDO  CHAGRES HOLGUIN,PARTIDO CONSERVADOR COLOMBIANO,3363
Asamblea,VAUPES,PABLO  BARRERA RODRIGUEZ,PARTIDO ALIANZA VERDE,3383
Asamblea,VAUPES,PABLO JESUS VELEZ GOMEZ,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3392
Asamblea,VAUPES,RAMIRO  PARRADO GUTIERREZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3412
Asamblea,VAUPES,RAMON HERNANDO PERANQUIVE PALACIOS,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3400
Asamblea,VAUPES,REMIGIO  SANCHEZ ORTIZ,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3342
Asamblea,VAUPES,RODRIGO ANTONIO QUIROZ VILLANUEVA,PARTIDO LIBERAL COLOMBIANO,3323
Asamblea,VAUPES,RUTH NELSY RODRIGUEZ GUTIERREZ,PARTIDO ALIANZA VERDE,3384
Asamblea,VAUPES,SARA MILENA CHAVES PARRA,PARTIDO CAMBIO RADICAL,3372
Asamblea,VAUPES,SAYURI  CRUZ PRIETO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3417
Asamblea,VAUPES,SUSANA  BENJAMIN LONDOÑO,PARTIDO CONSERVADOR COLOMBIANO,3362
Asamblea,VAUPES,TULIO  CORDOBA RODRIGUEZ,PARTIDO COLOMBIA RENACIENTE,3350
Asamblea,VAUPES,WILMER FERNANDO LOPEZ LIMA,PARTIDO ALIANZA VERDE,3380
Asamblea,VAUPES,YAMILE ANDREA LOPEZ BARRERA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3390
