corp,dpto,name,party,wp_no
Asamblea,CAUCA,FERNANDO  ZAPATA VASQUEZ,PARTIDO CONSERVADOR COLOMBIANO,419
Asamblea,CAUCA,FRANKY DARIO ALMARIO BRAVO,PARTIDO CONSERVADOR COLOMBIANO,412
Asamblea,CAUCA,FREDY  PALECHOR PALECHOR,COALICION CAUCA,481
Asamblea,CAUCA,GERARDO  CALAMBAS YALANDA,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,471
Asamblea,CAUCA,GINETH MAGALY CERON RIOS,PARTIDO COLOMBIA JUSTA LIBRES,396
Asamblea,CAUCA,GUSTAVO ANDRES GONZALEZ VIAFARA,PARTIDO COLOMBIA RENACIENTE,398
Asamblea,CAUCA,HENRY  MOSQUERA SANCHEZ,PARTIDO CAMBIO RADICAL,424
Asamblea,CAUCA,HENRY JIMMY ORTIZ RODALLEGA,PARTIDO COLOMBIA RENACIENTE,401
Asamblea,CAUCA,HERMES HERNANDO ERAZO MUÑOZ,PARTIDO COLOMBIA RENACIENTE,402
Asamblea,CAUCA,HERNAN DARIO SAMBONI MOSQUERA,PARTIDO COLOMBIA JUSTA LIBRES,392
Asamblea,CAUCA,IMELDA  ESCOBAR GOMEZ,PARTIDO ALIANZA VERDE,442
Asamblea,CAUCA,INDIRA  CORRALES HIDALGO,PARTIDO ALIANZA VERDE,436
Asamblea,CAUCA,INGRID  SANCHEZ CAMPO,PARTIDO CONSERVADOR COLOMBIANO,416
Asamblea,CAUCA,ISLENY  CARABALI ALEGRIA,PARTIDO ALIANZA VERDE,437
Asamblea,CAUCA,JAIME IVAN MOSQUERA LUBO,PARTIDO CONSERVADOR COLOMBIANO,421
Asamblea,CAUCA,JAMES  CARABALI CARABALI,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,476
Asamblea,CAUCA,JENNIFER  ACHINTE MUÑOZ,CAUCA INCLUYENTE ASAMBLEA,459
Asamblea,CAUCA,JESUS ANTONIO GALLEGO LEON,PARTIDO CONSERVADOR COLOMBIANO,411
Asamblea,CAUCA,JESUS JAVIER CHAVEZ YONDAPIZ,COALICION CAUCA,490
Asamblea,CAUCA,JOHN FREDY CORDOBA SANCHEZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,457
Asamblea,CAUCA,JONIER ANDRES BOLAÑOS LAME,PARTIDO CAMBIO RADICAL,423
Asamblea,CAUCA,JORGE NEYITH GOMEZ URRESTE,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,473
Asamblea,CAUCA,JOSE VICTOR AMU SINISTERRA,CAUCA INCLUYENTE ASAMBLEA,458
Asamblea,CAUCA,JUAN FERNANDO ALEGRIA MUÑOZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,449
Asamblea,CAUCA,JUAN MANUEL CAMAYO DIAZ,COALICION CAUCA,489
Asamblea,CAUCA,KAROL  RIOS SANDOVAL,PARTIDO CONSERVADOR COLOMBIANO,414
Asamblea,CAUCA,LAURA GABRIELA FERNANDEZ CHAUX,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,450
Asamblea,CAUCA,LAURA LUBIOLA MOSQUERA MUÑOZ,CAUCA INCLUYENTE ASAMBLEA,463
Asamblea,CAUCA,LEIDY TATIANA QUICENO MONTESUMA,PARTIDO COLOMBIA RENACIENTE,407
Asamblea,CAUCA,LENEYDA ESPERANZA SEVILLA ,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,469
Asamblea,CAUCA,LUIS CARLOS VALLEJO ROMAN,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,451
Asamblea,CAUCA,LUIS EDUARDO TRUJILLO ,PARTIDO COLOMBIA RENACIENTE,408
Asamblea,CAUCA,LUIS EVELIO APONZA SALINAS,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,470
Asamblea,CAUCA,LUIS FELIPE CORTAZAR DIAZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,452
Asamblea,CAUCA,LUIS HERNANDO GUERRERO OJEDA,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,468
Asamblea,CAUCA,LUISA MARLEY OTERO GIL,CAUCA INCLUYENTE ASAMBLEA,465
Asamblea,CAUCA,LUZ STELLA LOPEZ GOYES,PARTIDO COLOMBIA JUSTA LIBRES,397
Asamblea,CAUCA,MARIA OVIDIA PALECHOR ANACONA,COALICION CAUCA,484
Asamblea,CAUCA,MARIBEL  MARTINEZ MACA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,453
Asamblea,CAUCA,MARILYN  BRAVO ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,455
Asamblea,CAUCA,MARLIN JOHANA RIASCOS RIASCOS,PARTIDO COLOMBIA RENACIENTE,405
Asamblea,CAUCA,MARTA CECILIA CAMAYO MOLINA,PARTIDO CONSERVADOR COLOMBIANO,418
Asamblea,CAUCA,MARTHA VIVIANA OTERO CATAÑO,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,475
Asamblea,CAUCA,MAURICIO  MEDINA CASTRO,PARTIDO LIBERAL COLOMBIANO,383
Asamblea,CAUCA,MELCO ALIRIO POTOSI ASTUDILLO,PARTIDO COLOMBIA JUSTA LIBRES,393
Asamblea,CAUCA,NASLY DANITZA MUÑOZ DIAZ,CAUCA INCLUYENTE ASAMBLEA,460
Asamblea,CAUCA,NELSON  ORDOÑEZ IBARRA,PARTIDO LIBERAL COLOMBIANO,387
Asamblea,CAUCA,NELSON EDUARDO PAZ ANAYA,COALICION CAUCA,485
Asamblea,CAUCA,NEVAR  SOLARTE SANTACRUZ,CAUCA INCLUYENTE ASAMBLEA,464
Asamblea,CAUCA,NILSON ANTONIO LIZ CAMILO,PARTIDO ALIANZA VERDE,440
Asamblea,CAUCA,NILSON MANUEL GOMEZ PIEDRAHITA,PARTIDO CAMBIO RADICAL,431
Asamblea,CAUCA,NOE MARCIAL MAZABUEL GUAUÑA,COALICION CAUCA,479
Asamblea,CAUCA,NORVEY YESID CONDA PACHO,COALICION CAUCA,482
Asamblea,CAUCA,OSCAR FLAVIO HUMBERTO PARRA ROJAS,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,474
Asamblea,CAUCA,OSCAR MANUEL CASTRILLON COBO,PARTIDO CENTRO DEMOCRATICO- PARTIDO POLITICO MIRA,477
Asamblea,CAUCA,OVIDIO ARMANDO DAZA ZUÑIGA,PARTIDO CAMBIO RADICAL,433
Asamblea,CAUCA,PABLO ALEXANDER ROJAS BURVANO,CAUCA INCLUYENTE ASAMBLEA,461
Asamblea,CAUCA,PABLO CESAR PEÑA ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,456
Asamblea,CAUCA,PABLO EMILIO SAMBONI PERAFAN,COALICION CAUCA,488
Asamblea,CAUCA,PATRIKS EDWIN MPIGA RUIZ,PARTIDO CAMBIO RADICAL,427
Asamblea,CAUCA,PAULO CESAR BONILLA PERLAZA,PARTIDO ALIANZA VERDE,438
Asamblea,CAUCA,RAMIRO  ARSAYUZ CARDENAS,PARTIDO COLOMBIA RENACIENTE,400
Asamblea,CAUCA,RICARDO CESAR MORENO YAÑEZ,PARTIDO CAMBIO RADICAL,426
Asamblea,CAUCA,RICHAR EUGENIO ROMERO PABON,CAUCA INCLUYENTE ASAMBLEA,462
Asamblea,CAUCA,ROBERTH  ARCOS VERGARA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,447
Asamblea,CAUCA,ROBINSON FELIPE ACOSTA ORTEGA,PARTIDO CAMBIO RADICAL,422
Asamblea,CAUCA,ROCIO AMPARO PERAFAN CAJAS,PARTIDO COLOMBIA RENACIENTE,406
Asamblea,CAUCA,ROSALBA  IPIA ULCUE,COALICION CAUCA,483
Asamblea,CAUCA,ROSAURA EUNICE GAITAN MUÑOZ,PARTIDO COLOMBIA JUSTA LIBRES,395
Asamblea,CAUCA,RUTH MERCEDES ROLDAN PEREZ,PARTIDO LIBERAL COLOMBIANO,389
Asamblea,CAUCA,VICTOR ANDRES ARMERO HERNANDEZ,PARTIDO ALIANZA VERDE,439
Asamblea,CAUCA,YEISON ANDRES HERNANDEZ PEREZ,PARTIDO ALIANZA VERDE,441
Asamblea,CAUCA,YENEIDA  MIRANDA JURADO,PARTIDO CONSERVADOR COLOMBIANO,417
Asamblea,CAUCA,YINA ISABEL MORALES LOPEZ,PARTIDO CAMBIO RADICAL,430
Asamblea,CAUCA,YUDI BEATRIZ CHITAN CASTILLO,PARTIDO COLOMBIA RENACIENTE,403
Asamblea,CAUCA,YURY MILENA TIMANA ERAZO,PARTIDO CONSERVADOR COLOMBIANO,413
