corp,dpto,name,party,wp_no
Gobernación,META,ANTONIO  CUELLAR VARGAS,PARTIDO ADA,130
Gobernación,META,ARLEY FERNANDO GOMEZ HERNANDEZ,PARTIDO ALIANZA VERDE,131
Gobernación,META,JUAN DIEGO MUÑOZ CABRERA,PARTIDO COLOMBIA JUSTA LIBRES,129
Gobernación,META,JUAN GUILLERMO ZULUAGA CARDONA,COALICION HAGAMOS GRANDE AL META,132
Gobernación,META,NOHORA STELLA TOVAR REY,PARTIDO CENTRO DEMOCRATICO,128
