corp,dpto,name,party,wp_no
Asamblea,AMAZONAS,JOSE DANIEL GONZALEZ CURICO,PARTIDO COLOMBIA RENACIENTE,3110
Asamblea,AMAZONAS,JOSE ELIECER MENDOZA RIVEROS,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3174
Asamblea,AMAZONAS,JOSE GABRIEL GUERRA MANUYAMA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3162
Asamblea,AMAZONAS,JOSE LUIS PADILLA ALVES,PARTIDO COLOMBIA RENACIENTE,3112
Asamblea,AMAZONAS,JOSE MARIA CORDOBA LEON,PARTIDO LIBERAL COLOMBIANO,3073
Asamblea,AMAZONAS,JOSE REYNALDO MUCA MIRAÑA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3155
Asamblea,AMAZONAS,JUAN  FERREIRA CHOTA,PARTIDO ALIANZA VERDE,3140
Asamblea,AMAZONAS,JUAN  MOJICA ROQUE,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3092
Asamblea,AMAZONAS,JUAN LEONEL GOMEZ BAOS,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3096
Asamblea,AMAZONAS,JULIO  CUEVA MARQUEZ,PARTIDO COLOMBIA RENACIENTE,3115
Asamblea,AMAZONAS,JULIO CESAR BERNAL MEJIA,PARTIDO COLOMBIA RENACIENTE,3109
Asamblea,AMAZONAS,KELLY JOHANA BELTRAN MEZA,PARTIDO CAMBIO RADICAL,3135
Asamblea,AMAZONAS,LAURA  LINARES ROJAS,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3165
Asamblea,AMAZONAS,LIDA JUDITH LARA PERDOMO,PARTIDO COLOMBIA JUSTA LIBRES,3104
Asamblea,AMAZONAS,LIDIA REBECA PALACIO LLERENA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3163
Asamblea,AMAZONAS,LINDA LEE RODRIGUEZ ,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3191
Asamblea,AMAZONAS,LINDA MILENA PEREA RODRIGUEZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3180
Asamblea,AMAZONAS,LUCIANO HUMBERTO RUBIO COLLAZOS,PARTIDO CONSERVADOR COLOMBIANO,3120
Asamblea,AMAZONAS,LUDY YESENIA LOPEZ AMIAS,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3192
Asamblea,AMAZONAS,LUIS ANGEL PANTEVIS ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3182
Asamblea,AMAZONAS,LUIS ROBERTO VALDERRAMA MOJICA,PARTIDO CONSERVADOR COLOMBIANO,3117
Asamblea,AMAZONAS,LUZ MIRYAM VALENCIA RODRIGUEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3171
Asamblea,AMAZONAS,MALENA ESMERALDA LOPEZ SOTO,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3154
Asamblea,AMAZONAS,MANUEL  LINDARTE PEDRAZA,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3160
Asamblea,AMAZONAS,MANUEL EISSEN HUANIRI CAHUACHI,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3187
Asamblea,AMAZONAS,MANUEL PARMENIO MENA MOSQUERA,PARTIDO CENTRO DEMOCRATICO,3082
Asamblea,AMAZONAS,MARGARITA  GONZALEZ FERREIRA,PARTIDO LIBERAL COLOMBIANO,3072
Asamblea,AMAZONAS,MARGARITA  GUERRA MANUYAMA,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3101
Asamblea,AMAZONAS,MARILIN  NAVARRO CASTILLO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3169
Asamblea,AMAZONAS,MARILY  PEREZ ALBAN,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3175
Asamblea,AMAZONAS,MARIO HUMBERTO ROJAS SALAZAR,PARTIDO CAMBIO RADICAL,3138
Asamblea,AMAZONAS,MARLEN  LOPEZ LOPEZ,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3151
Asamblea,AMAZONAS,MARTHA LIGIA LANDAZURI LIZARDO,PARTIDO CENTRO DEMOCRATICO,3083
Asamblea,AMAZONAS,MAURICIO  HORTA HORTA,PARTIDO CENTRO DEMOCRATICO,3089
Asamblea,AMAZONAS,MEDARDO  BOHORQUEZ QUITIAN,PARTIDO CONSERVADOR COLOMBIANO,3119
Asamblea,AMAZONAS,MILLER IVAN PEÑA FONSECA,PARTIDO LIBERAL COLOMBIANO,3079
Asamblea,AMAZONAS,MILTON  PUENTES AMAYA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,3167
Asamblea,AMAZONAS,MIRIAN  PINTO GARCIA,PARTIDO CAMBIO RADICAL,3130
Asamblea,AMAZONAS,MOISES  MARTINEZ MUÑOZ,PARTIDO CAMBIO RADICAL,3134
Asamblea,AMAZONAS,MONICA KARINA BOCANEGRA PANTOJA,PARTIDO LIBERAL COLOMBIANO,3070
Asamblea,AMAZONAS,MONJE URIEL RAMOS CAYETANO,PARTIDO ALIANZA VERDE,3144
Asamblea,AMAZONAS,NANCY  SARRIA ALVARADO,PARTIDO CENTRO DEMOCRATICO,3087
Asamblea,AMAZONAS,NATALIA  ACEVEDO GUTIERREZ,PARTIDO CENTRO DEMOCRATICO,3090
Asamblea,AMAZONAS,NAYFER SNAYER GUERRA FRANCO,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3190
Asamblea,AMAZONAS,NICHOLAS MAGIVER ESCOBAR BELTRAN,PARTIDO LIBERAL COLOMBIANO,3077
Asamblea,AMAZONAS,NORA  CASTILLO FERNANDEZ,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3095
Asamblea,AMAZONAS,NORMAN HERNAN ZUMAETA CUELLAR,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3176
Asamblea,AMAZONAS,OLIVA  MENDOZA BARRIOS,PARTIDO LIBERAL COLOMBIANO,3080
Asamblea,AMAZONAS,OSCAR ENRIQUE SANCHEZ GUERRERO,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3189
Asamblea,AMAZONAS,OSCAR IVAN CARIHUASARI CACHIQUE,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3150
Asamblea,AMAZONAS,OSWALDO MARCIAL MUCA CASTIZO,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3093
Asamblea,AMAZONAS,PAOLA ANDREA LARA ,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3193
Asamblea,AMAZONAS,PAOLA DEL PILAR AYALA CASTILLO,PARTIDO ALIANZA VERDE,3145
Asamblea,AMAZONAS,PASTORA  OROBIO CARVALHO,PARTIDO CENTRO DEMOCRATICO,3091
Asamblea,AMAZONAS,PEDRO  QUIÑONES NUÑEZ,PARTIDO LIBERAL COLOMBIANO,3076
Asamblea,AMAZONAS,PETRONILA  BARDALES CHANCHARI,PARTIDO CONSERVADOR COLOMBIANO,3122
Asamblea,AMAZONAS,RAIMUNDO  CUELLAR GALDINO,PARTIDO ALIANZA VERDE,3149
Asamblea,AMAZONAS,REINALDO  GIAGREKUDO PACAYA,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3186
Asamblea,AMAZONAS,REINEL  HUANIRI SINARAGUA,PARTIDO LIBERAL COLOMBIANO,3075
Asamblea,AMAZONAS,RICCY  PEREZ VELA,PARTIDO COLOMBIA JUSTA LIBRES,3105
Asamblea,AMAZONAS,ROBERTO  RODRIGUEZ CELIS,PARTIDO POLO DEMOCRATICO ALTERNATIVO,3185
Asamblea,AMAZONAS,ROBINSON RICARDO PINTO VASQUEZ,PARTIDO CONSERVADOR COLOMBIANO,3124
Asamblea,AMAZONAS,ROMERO  AMIA WILCHES,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,3181
Asamblea,AMAZONAS,RUTH SENIA AHUE CUELLAR,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3100
Asamblea,AMAZONAS,SAMUEL  MUÑOZ PIRIS,PARTIDO CAMBIO RADICAL,3137
Asamblea,AMAZONAS,SASHA LIZIETH PANDURO VIANA,PARTIDO CONSERVADOR COLOMBIANO,3126
Asamblea,AMAZONAS,SHAROMN KATIANA TRINIDAD BARDALES,PARTIDO CONSERVADOR COLOMBIANO,3125
Asamblea,AMAZONAS,TEDDY  TAMANI MURAYARI,PARTIDO CAMBIO RADICAL,3129
Asamblea,AMAZONAS,TRANCITO  RODRIGUEZ ANUTO,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,3157
Asamblea,AMAZONAS,VALDECI  ALVEZ VIANA,PARTIDO ALIANZA VERDE,3143
Asamblea,AMAZONAS,WILLMAR  TOVAR GONZALEZ,PARTIDO CENTRO DEMOCRATICO,3086
Asamblea,AMAZONAS,WILSON OCTAVIO SANCHEZ VARGAS,PARTIDO CONSERVADOR COLOMBIANO,3127
Asamblea,AMAZONAS,YENCY YINETH ALFONSO CASTILLO,PARTIDO ALIANZA VERDE,3146
Asamblea,AMAZONAS,YOLANDA  MORENO CUELLAR,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL - MAIS,3098
Asamblea,AMAZONAS,YULI TATIANA NEGETEYE PACAYA,PARTIDO ALIANZA VERDE,3142
