corp,dpto,name,party,wp_no
Gobernación,MAGDALENA,CARLOS EDUARDO CAICEDO OMAR,FUERZA CIUDADANA - MAGDALENA,42
Gobernación,MAGDALENA,EDUARDO  TORRES RUIDIAZ,PARTIDO POLO DEMOCRATICO ALTERNATIVO,41
Gobernación,MAGDALENA,LUIS MIGUEL COTES HABEYCH,COALICION MAGDALENA GANA,43
Gobernación,MAGDALENA,ROBINSON  MORELO GONZALEZ,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,40
