corp,dpto,name,party,wp_no
Gobernación,GUAINIA,ARTURO ALEXANDER SANCHEZ ESCOBAR,UNIDOS DE CORAZON,126
Gobernación,GUAINIA,CENOBIA  TORCUATO CAICEDO,PARTIDO CONSERVADOR COLOMBIANO,124
Gobernación,GUAINIA,JUAN CARLOS IRAL GOMEZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,125
Gobernación,GUAINIA,NELSON EVELIO PALOMAR HERNANDEZ,UNIDAD ETNICA Y SOCIAL UN COMPROMISO CON GUAINIA,127
