corp,dpto,name,party,wp_no
Gobernación,CAUCA,ELIAS  LARRAHONDO CARABALI,PORQUE SI ES POSIBLE,13
Gobernación,CAUCA,GILBERTO  MUÑOZ CORONADO,CAUCA PARA LA VIDA,11
Gobernación,CAUCA,HERIBERTO  ARRECHEA BANGUERA,PARTIDO DE REIVINDICACIÓN ÉTNICA -PRE-,9
Gobernación,CAUCA,JESUS ENRIQUE PIÑACUE ACHICUE,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA - AICO,10
Gobernación,CAUCA,VICTOR LIBARDO RAMIREZ FAJARDO,ES AHORA,12
