corp,dpto,name,party,wp_no
Asamblea,HUILA,ELISEO  ALARCON PACHON,PARTIDO COLOMBIA JUSTA LIBRES,954
Asamblea,HUILA,ELSA  HERNANDEZ MEJIA,PARTIDO ALIANZA VERDE,983
Asamblea,HUILA,FLOR MARINA GUARACA PULIDO,PARTIDO POLITICO MIRA,997
Asamblea,HUILA,FRANCISCO ISMAEL OLAYA OLAYA,JUNTOS,1016
Asamblea,HUILA,FRANCISCO JAVIER SANDOVAL PERDOMO,PARTIDO CENTRO DEMOCRATICO,949
Asamblea,HUILA,GLOBIS OWEIMAR ACEVEDO TOLEDO,PARTIDO POLITICO MIRA,1000
Asamblea,HUILA,GUSTAVO  CALDERON ESPAÑA,PARTIDO CONSERVADOR COLOMBIANO,960
Asamblea,HUILA,GUSTAVO  SILVA PARGA,PARTIDO CENTRO DEMOCRATICO,942
Asamblea,HUILA,HAROLD MAURICIO OLAYA CASTRO,PARTIDO POLITICO MIRA,990
Asamblea,HUILA,HECTOR  MELO VICTORIA,PARTIDO POLITICO MIRA,989
Asamblea,HUILA,HEIDI PATRICIA MONTOYA BAHAMON,PARTIDO CAMBIO RADICAL,968
Asamblea,HUILA,HELBER YESID PINZON SAAVEDRA,PARTIDO CONSERVADOR COLOMBIANO,957
Asamblea,HUILA,HUMBERTO  ANACONA PALADINES,PARTIDO LIBERAL COLOMBIANO,930
Asamblea,HUILA,JANSON MILER TOLEDO CALDUCHO,PARTIDO POLITICO MIRA,993
Asamblea,HUILA,JESSICA KATHERINE ARCINIEGAS SUAZA,PARTIDO CAMBIO RADICAL,967
Asamblea,HUILA,JESUS ANTONIO TOMBE TUNUBALA,JUNTOS,1014
Asamblea,HUILA,JESUS MARIA ROJAS SUAREZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1006
Asamblea,HUILA,JHON SEBASTIAN GOMEZ ORTIZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1004
Asamblea,HUILA,JOHANN ALEXANDER VARGAS BEDOYA,PARTIDO CAMBIO RADICAL,972
Asamblea,HUILA,JORGE ANDRES GECHEM ARTUNDUAGA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1005
Asamblea,HUILA,JOSE ARMANDO ACUÑA MOLINA,PARTIDO ALIANZA VERDE,977
Asamblea,HUILA,JOSE LUCIANO MARTINEZ USECHE,PARTIDO LIBERAL COLOMBIANO,932
Asamblea,HUILA,JOSE ORMINSO RIAÑO DUSSAN,PARTIDO ALIANZA VERDE,988
Asamblea,HUILA,JOSE REINEL CERQUERA LOSADA,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1003
Asamblea,HUILA,JOSE YESID ROA CHARRY,PARTIDO LIBERAL COLOMBIANO,939
Asamblea,HUILA,JULIO CESAR DIAZ CRUZ,PARTIDO CAMBIO RADICAL,976
Asamblea,HUILA,KAROL VANESSA ORTIGOZA VARGAS,PARTIDO LIBERAL COLOMBIANO,929
Asamblea,HUILA,LEANDRO  HUEJE ROJAS,PARTIDO POLITICO MIRA,998
Asamblea,HUILA,LEIDY YOHANA CORREDOR ANGEL,PARTIDO POLITICO MIRA,995
Asamblea,HUILA,LEIDY YOHANA QUINTERO MONTOYA,PARTIDO CENTRO DEMOCRATICO,946
Asamblea,HUILA,LINA MAGALLI PLAZAS GUTIERREZ,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1009
Asamblea,HUILA,LORENA  SANCHEZ ANDRADE,JUNTOS,1013
Asamblea,HUILA,LUCY  FERNANDEZ POLANIA,PARTIDO LIBERAL COLOMBIANO,937
Asamblea,HUILA,LUIS EDUARDO PAIPA ROJAS,PARTIDO CONSERVADOR COLOMBIANO,956
Asamblea,HUILA,LUIS GUILLERMO CARDOZO ,JUNTOS,1023
Asamblea,HUILA,LUIS YESID VARGAS ESCARRAGA,PARTIDO LIBERAL COLOMBIANO,940
Asamblea,HUILA,LUZ MARINA LUNA HERRERA,JUNTOS,1015
Asamblea,HUILA,MAGDA DIONISIA MONCALEANO DUQUE,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1002
Asamblea,HUILA,MARCO ALIRIO CARRASQUILLA RIVERA,PARTIDO CONSERVADOR COLOMBIANO,963
Asamblea,HUILA,MARELBI  GONGORA TRUJILLO,PARTIDO LIBERAL COLOMBIANO,936
Asamblea,HUILA,MARGELI  SANTANILLA CALDERON,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1011
Asamblea,HUILA,MARIA ERICA CHARRY PASCUAS,PARTIDO ALIANZA VERDE,985
Asamblea,HUILA,MAURO SAUL SANCHEZ ZAMBRANO,JUNTOS,1017
Asamblea,HUILA,MILTON GERARDO CORTES CUELLAR,PARTIDO LIBERAL COLOMBIANO,935
Asamblea,HUILA,NAIDUP  PERDOMO POLANIA,PARTIDO CAMBIO RADICAL,973
Asamblea,HUILA,NICOLAS  CARVAJAL BELTRAN,PARTIDO CENTRO DEMOCRATICO,945
Asamblea,HUILA,NORBERTO ALONSO SERRANO PASTRANA,PARTIDO CENTRO DEMOCRATICO,944
Asamblea,HUILA,OMAR ALVARO ALEXIS DIAZ CUELLAR,PARTIDO CONSERVADOR COLOMBIANO,959
Asamblea,HUILA,ORLANDO  DE LA ESPRIELLA ORTIZ,PARTIDO CAMBIO RADICAL,974
Asamblea,HUILA,ORLANDO  IBAGON SANCHEZ,PARTIDO LIBERAL COLOMBIANO,931
Asamblea,HUILA,PEDRO HERNAN SUAREZ TRUJILLO,PARTIDO LIBERAL COLOMBIANO,938
Asamblea,HUILA,RICARDO  AYERBE GONZALEZ,PARTIDO CENTRO DEMOCRATICO,941
Asamblea,HUILA,ROBERTO  ESCOBAR BELTRAN,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1001
Asamblea,HUILA,RODRIGO  AMAYA CULMA,PARTIDO CAMBIO RADICAL,975
Asamblea,HUILA,RONALD ORLANDO GUZMAN RAMIREZ,PARTIDO COLOMBIA JUSTA LIBRES,952
Asamblea,HUILA,RUBEN DARIO GARCIA LONDOÑO,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,1012
Asamblea,HUILA,SAIDY ALDEIRY VARGAS TORRES,PARTIDO POLITICO MIRA,996
Asamblea,HUILA,SANDRA MILENA HERNANDEZ RINCON,PARTIDO CONSERVADOR COLOMBIANO,955
Asamblea,HUILA,SERAFIN  HORTA OSORIO,PARTIDO POLITICO MIRA,991
Asamblea,HUILA,SULEIMA  REMIGIO GUGU,JUNTOS,1019
Asamblea,HUILA,TATIANA PATRICIA MENDEZ RAMOS,PARTIDO CENTRO DEMOCRATICO,943
Asamblea,HUILA,VICTOR FELIX TOVAR CHAVARRO,PARTIDO LIBERAL COLOMBIANO,933
Asamblea,HUILA,VIRGILIO  HUERGO GOMEZ,PARTIDO ALIANZA VERDE,981
Asamblea,HUILA,WILFRED  TRUJILLO TRUJILLO,PARTIDO CAMBIO RADICAL,970
Asamblea,HUILA,WILLIAM ARVEY GOMEZ ORTIZ,PARTIDO ALIANZA VERDE,984
Asamblea,HUILA,WILLINGTON BORIS MUÑOZ VALDERRAMA,PARTIDO CAMBIO RADICAL,971
Asamblea,HUILA,YAMIL ANDRES LIMA MORA,PARTIDO ALIANZA VERDE,986
Asamblea,HUILA,YENIFER  CELADA PEREZ,PARTIDO CONSERVADOR COLOMBIANO,964
Asamblea,HUILA,YURYBETH  MORA CASTRO,PARTIDO COLOMBIA JUSTA LIBRES,953
