corp,dpto,name,party,wp_no
Gobernación,CORDOBA,CARLOS DAVID GOMEZ ESPITIA,CORDOBA TIENE FUTURO,23
Gobernación,CORDOBA,EDUARDO CARMELO PADILLA HERNANDEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE - ASI,22
Gobernación,CORDOBA,MARIA MILENE DE JESUS ANDRADE GARCIA,PARTIDO COLOMBIA JUSTA LIBRES,21
Gobernación,CORDOBA,ORLANDO DAVID BENITEZ MORA,PARTIDO LIBERAL COLOMBIANO,19
Gobernación,CORDOBA,VALENTIN  DE LA BARRERA BARRIOS,COLOMBIA HUMANA - UNIÓN PATRIÓTICA,20
