corp,dpto,mpio,name,party,wp_no
Alcaldía,BOYACA,CIENEGA,RAMIRO  FONSECA CRUZ,PARTIDO CENTRO DEMOCRATICO,8692
Alcaldía,BOYACA,CIENEGA,WILLIAM CAMILO BARRETO GONZALEZ,PARTIDO CONSERVADOR COLOMBIANO - PU - CR,8693
