corp,dpto,mpio,name,party,wp_no
Alcaldía,BOYACA,SAN MATEO,FRANCISCO  DIAZ BONILLA,PARTIDO ALIANZA VERDE PARTIDO CAMBIO RADICAL,29754
Alcaldía,BOYACA,SAN MATEO,PABLO ROBERTO ESTUPIÑAN SEPULVEDA,CENTRO DEMOCRATICO,29753
