corp,dpto,mpio,name,party,wp_no
Alcaldía,CUNDINAMARCA,NEMOCON,EDWIN HONORIO PINZON LEON,PARTIDO POLO DEMOCRATICO ALTERNATIVO,57304
Alcaldía,CUNDINAMARCA,NEMOCON,JULIAN ALFREDO RODRIGUEZ MONTAÑO,"COALICION PARTIDO DE LA U, ALIANZA VERDE, OPCION  CIUDADANA",57301
Alcaldía,CUNDINAMARCA,NEMOCON,LUIS HERNANDO PINZON VARGAS,PARTIDO CONSERVADOR COLOMBIANO,57302
Alcaldía,CUNDINAMARCA,NEMOCON,RENZO ALEXANDER SANCHEZ SABIO,"PARTIDO LIBERAL COLOMBIANO, CAMBIO RADICAL Y ASI",57303
