corp,dpto,mpio,name,party,wp_no
Alcaldía,META,BARRANCA DE UPIA,FREDY ENRRIQUE CASTRO GOMEZ,PARTIDO LIBERAL COLOMBIANO,73415
Alcaldía,META,BARRANCA DE UPIA,JOSE NELSON CALVO RODRIGUEZ,CENTRO DEMOCRATICO,73414
