corp,dpto,mpio,name,party,wp_no
Alcaldía,SANTANDER,GIRON,CESAR ARMANDO CALDERON SERRANO,PARTIDO UNION PATRIOTICA UP,94097
Alcaldía,SANTANDER,GIRON,JOHN ABIUD RAMIREZ BARRIENTOS,SOMOS GIRON,94098
Alcaldía,SANTANDER,GIRON,ORLANDO  MONSALVE CAMACHO,"PARTIDO CAMBIO RADICAL Y PARTIDO ALIANZA SOCIAL INDEPENDIENTE, COALICION CON GIRON TRABAJANDO",94096
